item_number,url,title,brand,advertised_price,autoship_price,weight,desc,Prescription
537278,https://www.chewy.com/natural-balance-limited-ingredient/dp/537278,Natural Balance Limited Ingredient Reserve Grain-Free Duck & Potato Recipe Dry Dog Food,Natural Balance,$79.98,$75.98,22 pounds,"Give your precious pooch the nutrients he needs with the wholesome ingredients in Natural Balance Limited Ingredient Reserve Grain-Free Duck & Potato Recipe Dry Dog Food! Featuring protein-packed duck meat, fiber-rich potato, and nutritious flaxseed, this grain-free dog food helps support your pooch’s digestion, muscles, and immune system. With no grains, soy, gluten, artificial colors, or artificial flavors, this hearty dog chow is the paw-fect meal for all kinds of pups—including those with sensitive stomachs, skin irritations, and allergies. Simply serve at mealtimes and watch as your pal goes quackers for the delicious tastes and delightful crunch!",Non-Rx
67510,https://www.chewy.com/purina-pro-plan-high-protein-shredded/dp/52445,Purina Pro Plan High Protein Shredded Blend Chicken & Rice Formula with Probiotics Dry Dog Food,Purina Pro Plan,$19.88,$18.89,6 pounds,"Get your dog excited about mealtime when you serve him Purina Pro Plan Brand Dog Food Shredded Blend Chicken and Rice Formula adult dry dog food. Real chicken as the first ingredient and rice, which is an excellent source of carbohydrates for energy, along with other high-quality ingredients create a wholesome meal with great flavor. The hard kibble and tender shredded pieces provide a texture sure to keep him engaged with every bite. Feel good about serving your dog 100 percent complete and balanced nutrition, and take comfort knowing that each serving contains a high level of protein to help dogs maintain an ideal body condition. Vitamin A and linoleic acid, an omega-6 fatty acid, promote healthy skin and coat to keep him looking great, and guaranteed live probiotics help to support his digestive health. Formulated with high-quality protein and other essential nutrients, this Purina Pro Plan COMPLETE ESSENTIALS recipe helps support your beloved pet's overall health and wellness.",Non-Rx
109351,https://www.chewy.com/american-journey-protein-grains-beef/dp/136733,"American Journey Protein & Grains Beef, Brown Rice & Vegetables Recipe Dry Dog Food",American Journey,$56.70,$53.86,28 pounds,"American Journey Protein and Grains Beef, Brown Rice and Vegetables Recipe Dry Dog Food is crafted to fuel your dog’s day and satisfy their primal appetite for protein. When it comes to your dog’s food, there’s no need to overcomplicate what nature made simple—start with delicious beef, add in nutrient-dense fruits and vegetables, plus vitamins and minerals. It features Docosahexaenoic acid (DHA) to help support brain and vision development, and there are no unnecessary extras like wheat, corn, soy or poultry by-product meals. Serve up a bowl of nutrition that’s made for more moments together, wherever your journey takes you.",Non-Rx
92466,https://www.chewy.com/hills-science-diet-adult-sensitive/dp/29963,Hill's Science Diet Adult Sensitive Stomach & Skin Chicken Recipe Dry Dog Food,Hill's Science Diet,$20.49,$19.47,4 pounds,"Nourish your furry friend from the inside out with Hill’s Science Diet Adult Sensitive Stomach & Skin Chicken Recipe. This dry dog food is specifically designed for adult dogs. It features real chicken first and contains prebiotic fiber to support a balanced microbiome for healthy digestion. This recipe also delivers a generous source of vitamin E and omega-6 fatty acids to promote healthy skin and a lustrous coat. You’ll love knowing that it’s backed by decades of cutting-edge research, and your dog will love the way every bite tastes!",Non-Rx
91981,https://www.chewy.com/purina-one-natural-smartblend-lamb/dp/29836,Purina ONE Natural SmartBlend Lamb & Rice Formula Dry Dog Food,Purina ONE,$30.28,$28.77,16.5 pounds,"Serve your faithful canine companion flavor-filled, 100 percent complete and balanced nutrition of Purina ONE Dry Dog Food Lamb and Rice Formula. This high-protein recipe features real lamb as the number one ingredient to help promote strong muscles and a healthy heart. The prebiotic fiber aids in healthy digestion, while four antioxidant sources—vitamin A, vitamin E, zinc and selenium—support immune function. This formula also includes glucosamine to help promote dog hip and joint health. With zero percent fillers, every ingredient works to support your pal. Plus, it’s highly digestible to help ensure your dog is getting the most out of every meal.",Non-Rx
357129,https://www.chewy.com/blue-buffalo-life-protection-formula/dp/383354,Blue Buffalo Life Protection Formula Adult Beef & Brown Rice Recipe Dry Dog Food,Blue Buffalo,$78.98,$75.03,34 pounds,"Nourish your canine companion with a meal sure to fuel his daily adventures with Blue Buffalo LPF Beef Dog Food. Formulated to support your doggo’s overall health, this droolworthy, made-in-the-USA dry food is crafted with wholesome, natural ingredients and enhanced with a special blend of antioxidants, vitamins and minerals. Real meat is the first ingredient in this tasty, beefy recipe, and it’s also packed with real fruits, veggies and whole grains. It contains essential proteins and carbohydrates your adult dog needs, as well as omega 3 and 6 fatty acids for a beautiful coat and healthy skin. You can rest easy knowing this complete meal contains no poultry by-product meals, corn, wheat, soy or artificial flavors or preservatives.",Non-Rx
839686,https://www.chewy.com/dog-chow-adult-little-bites-real/dp/127750,"Dog Chow Adult Little Bites with Real Chicken & Beef Small Breed Dry Dog Food, 15-lb bag",Dog Chow,$15.59,,15 pounds,"Satisfy your tiny dog's huge appetite when you pour a bowl of Purina Dog Chow Little Bites for Small Breed Dog Food Dry Recipe. Formulated for the higher metabolism of small dogs, this dry dog food will support your little buddy's overall health. Made with real chicken and beef, every serving is packed with savory protein to help support strong muscles so you and your pal can play all day long. It provides the 100% complete and balanced nutrition you can depend on plus a small kibble size that makes it easy to chew. It also includes a blend of antioxidants to boost immune health and a crunchy texture to help clean teeth. You dedicate yourself to his well-being day-in and day-out, so let Purina bring your pal a meal dedicated to his health.",Non-Rx
49773,https://www.chewy.com/diamond-naturals-lamb-meal-rice/dp/34944,Diamond Naturals Lamb Meal & Rice Formula Adult Dry Dog Food,Diamond,$18.99,$18.04,6 pounds,"Give your adult dog the superior nutrition she deserves with Diamond Naturals Lamb Meal & Rice Formula Adult Dry Dog Food! Each Diamond Naturals dry formula is enhanced with superfoods and guaranteed probiotics to support your furry friend’s development and overall health. This adult dry dog food recipe is made with lamb protein and real fruits and vegetables including peas, kale, blueberries and coconut! It provides your furry friend with protein and minerals, along with omega fatty acids to help promote healthy skin and a shiny coat, plus antioxidants for overall nose-to-tail well-being. Help your pal achieve a complete and balanced holistic diet with Diamond!",Non-Rx
49180,https://www.chewy.com/wellness-complete-health-adult/dp/34361,Wellness Complete Health Adult Deboned Chicken & Oatmeal Recipe Dry Dog Food,Wellness,$69.98,$66.48,30 pounds,"Keep your canine companion coming back for more with Wellness Complete Health Chicken & Oatmeal. This natural dry food for dogs is specially formulated to provide whole-body nutritional support. It is crafted using carefully chosen ingredients that include premium proteins and wholesome grains supported by omega fatty acids, antioxidants, glucosamine, probiotics and taurine. This balanced, healthy dry dog food is designed to encourage a strong immune system, optimize energy levels and ensure a healthy skin and coat while promoting whole body health. It is developed without any GMOs, meat by-products, fillers or artificial preservatives so you can be sure Rover is always getting the right food.",Non-Rx
101296,https://www.chewy.com/orijen-original-grain-free-dry-dog/dp/128817,ORIJEN Original Grain-Free Dry Dog Food,ORIJEN,$99.99,$94.99,23.5 pounds,"Give your canine companion the protein-rich nutrition he was born to eat with ORIJEN Original Dry Dog Food, Grain Free Dog Food for All Life Stages. This grain-free dog food kibble is packed with antioxidant-rich ingredients and fatty acids to help support your four-legged friend's health from nose to tail. The recipe starts with free-run chicken and turkey, flounder, whole mackerel and chicken liver and contains up to 85% fresh or raw animal ingredients from the most succulent and nutrient-rich parts of the prey. Fiber, prebiotics and probiotics in the formula help support your dog’s digestive health, too. This biologically appropriate diet delivers nutrition your dog needs to thrive, and it’s packed with all the raw flavor he craves!",Non-Rx
368362,https://www.chewy.com/pedigree-small-dog-complete-nutrition/dp/163266,Pedigree Small Dog Complete Nutrition Grilled Steak & Vegetable Flavor Small Breed Dry Dog Food,Pedigree,$16.98,,14 pounds,"Give your petite pup the big nutrition he needs to thrive with Pedigree Small Dog Complete Nutrition Grilled Steak & Vegetable Flavor Small Breed Dry Dog Food. Formulated to give small breed dogs all the energy and nourishment they need to stay happy and healthy, this food is packed with essential nutrition and a delicious grilled steak flavor. Including whole grains, protein and omega-6 fatty acid to keep him looking great, it also contains leading levels of the antioxidant vitamin E to help keep his immune systems strong. Plus, this balanced dog food features a special fiber blend, which helps promote healthy digestion—and helps keep yard patrol under control.",Non-Rx
46860,https://www.chewy.com/blue-buffalo-life-protection-formula/dp/28801,Blue Buffalo Life Protection Formula Adult Chicken & Brown Rice Recipe Dry Dog Food,Blue Buffalo,$37.30,$35.44,15 pounds,"Blue Buffalo Life Protection Formula was created for the holistic health and well-being of adult dogs. All formulas start with real meat, whole grains, garden veggies and fruit, plus added LifeSource Bits, a precise blend of nutrients that have been enhanced with a Super 7 package of antioxidant-rich ingredients. This Adult Chicken & Brown Rice Recipe features delicious, protein-rich deboned chicken and other natural ingredients for a healthy meal your dog will love.",Non-Rx
537302,https://www.chewy.com/natural-balance-limited-ingredient/dp/537302,Natural Balance Vegetarian Formula Dry Dog Food,Natural Balance,$72.98,$69.33,24 pounds,"Give your precious pooch the nutrients he needs with the wholesome ingredients in Natural Balance Limited Ingredient Vegetarian Recipe Dry Dog Food! An alternative to a meat-based diet, this tasty vegetarian dog chow is made with delicious vegetables and wholesome grains like barley and peas. With no meat, dairy, soy, gluten, artificial colors, or artificial flavors, this hearty dog chow is the paw-fect meal for all kinds of pups—including those with sensitive stomachs, skin irritations, and allergies. It contains the essential nutrients your dog needs without meat, meaning it is ideal for meat-free households. Simply serve at mealtimes and watch as your pal goes crazy for the delightful crunch!",Non-Rx
69182,https://www.chewy.com/wellness-core-grain-free-wild-game/dp/54105,"Wellness CORE Grain-Free Wild Game Duck, Lamb Meal, Wild Boar & Rabbit Dry Dog Food",Wellness,$47.98,$45.58,12 pounds,"Serve your furry friend a feast with Wellness CORE Natural Wild Game Duck, Lamb Meal, Boar & Rabbit. This grain-free dry food for dogs features high-protein duck, lamb, wild boar, rabbit and easily-digestible legumes. It is fortified for whole body health with antioxidants, probiotics, vitamins, minerals and omega fatty acids. This dry dog food is formulated using advanced natural nutrition that balances premium protein with nutrient-rich superfoods to promote lean body mass, muscles tone and a healthy coat and skin. It as a savory flavor that dogs love and does not contain any meat by-products, fillers, grain, corn, soy, wheat-gluten or artificial preservatives, colors or flavors.",Non-Rx
154552,https://www.chewy.com/taste-wild-sierra-mountain-grain-free/dp/30078,Taste of the Wild Sierra Mountain Grain-Free Dry Dog Food,Taste of the Wild,$41.99,$39.89,14 pounds,"Nourish your canine companion with the balanced diet nature intended with Taste of the Wild Sierra Mountain Grain-Free Dry Dog Food! Formulated with novel proteins including lamb and roasted lamb, this grain-free recipe includes peas and sweet potatoes that deliver the highly-digestible energy your pup needs, along with natural antioxidant support from real fruits and vegetables and dried chicory root for prebiotic support and healthy digestion. Essential minerals are chelated with amino acids to optimize their absorption and ensure maximum benefit, for complete and balanced nutrition with a taste of the wild your furry friend constantly craves!",Non-Rx
49749,https://www.chewy.com/diamond-naturals-beef-meal-rice/dp/34920,Diamond Naturals Beef Meal & Rice Formula Adult Dry Dog Food,Diamond,$42.99,$40.84,40 pounds,"Give your adult dog the superior nutrition she deserves with Diamond Naturals Beef Meal & Rice Formula Adult Dry Dog Food! Each Diamond Naturals dry formula is enhanced with superfoods and guaranteed probiotics to support your furry friend’s development and overall health. This adult dry dog food recipe is made with real beef protein, fish protein and real fruits and vegetables including kale, blueberries and coconut! It provides your furry friend with protein and minerals, along with omega fatty acids to help promote healthy skin and a shiny coat, plus antioxidants for overall nose-to-tail well-being. Help your pal achieve a complete and balanced holistic diet with Diamond!",Non-Rx
100486,https://www.chewy.com/rachael-ray-nutrish-real-chicken/dp/36743,Rachael Ray Nutrish Real Chicken & Veggies Recipe Dry Dog Food,Rachael Ray Nutrish,$54.99,$52.24,40 pounds,"The Rachael Ray Nutrish Dry Dog Food, Real Chicken & Veggies Recipe is su-paw nutritious and delicious! Real chicken is the first ingredient, and it supports healthy organs and helps your furbaby to maintain lean muscle mass. Fiber sources like peas and brown rice help to support healthy digestion for a happy tummy. Omega-3 fatty acids from fish oil promote an active mind, and antioxidants help to support a healthy body. Whole grains help to maintain balanced energy levels. This food does all of that with no fillers, artificial flavors, artificial preservatives or other bad stuff. Plus, a portion of the proceeds will be donated to The Rachael Ray Foundation, which helps animals in need. Paw-some!",Non-Rx
756422,https://www.chewy.com/pedigree-complete-nutrition-grilled/dp/141433,Pedigree Complete Nutrition Grilled Steak & Vegetable Flavor Dog Kibble Adult Dry Dog Food,Pedigree,$53.98,,,"Give your furry friend a taste of the good life with the Pedigree Complete Nutrition Grilled Steak & Vegetable Flavor Dog Kibble Adult Dry Dog Food. With a succulent steak flavor accented with hearty vegetables, this food has everything you need to keep your dog feeling his best. It’s prepared with whole grains for healthy digestion, plus essential nutrients and omega-6 fatty acids to promote a healthy skin and luxurious coat. And perhaps best of all, the crunchy texture of the kibble helps clean his teeth, so he’s always ready for his close up. It’s the easy way to combine great-tasting food plus nutrition that promotes health and vitality into a single bowl.",Non-Rx
49064,https://www.chewy.com/taste-wild-high-prairie-grain-free/dp/30075,Taste of the Wild High Prairie Grain-Free Dry Dog Food,Taste of the Wild,$19.99,$18.99,5 pounds,"Nourish your canine companion with the balanced diet nature intended with Taste of the Wild High Prairie Grain-Free Dry Dog Food! Formulated with novel proteins including buffalo and bison, this grain-free recipe includes peas and sweet potatoes that deliver the highly-digestible energy your active pup needs, along with natural antioxidant support from real fruits and vegetables and dried chicory root for prebiotic support and healthy digestion. Essential minerals are chelated with amino acids to optimize their absorption and ensure maximum benefit, for complete and balanced nutrition with a taste of the wild your furry friend constantly craves!",Non-Rx
362450,https://www.chewy.com/iams-advanced-health-healthy/dp/388668,Iams Advanced Health Adult Healthy Digestion Real Chicken Dry Dog Food,Iams,$61.99,$58.89,36 pounds,"Support your canine companion's whole-body health with Iams Advanced Health Adult Healthy Digestion Real Chicken Dry Dog Food! This recipe is crafted with real chicken as the #1 ingredient, along with wholesome grains. It also supports healthy digestion! Plus, it is made without artificial flavors or preservatives, so you can be confident that your dog will always be at her best, today and every day.",Non-Rx
355828,https://www.chewy.com/blue-buffalo-life-protection-formula/dp/28792,Blue Buffalo Life Protection Formula Healthy Weight Adult Chicken & Brown Rice Recipe Dry Dog Food,Blue Buffalo,$127.04,$120.69,,"Blue Buffalo Life Protection Formula was created for the health and well-being of dogs. All formulas start with real meat, whole grains, garden veggies and fruit, plus added LifeSource Bits, a precise blend of nutrients that have been enhanced with a Super 7 package of antioxidant-rich ingredients. This Healthy Weight Adult Chicken & Brown Rice Recipe features delicious, protein-rich deboned chicken and is made without excess calories from fat to help dogs achieve and maintain a healthy weight.",Non-Rx
101143,https://www.chewy.com/purina-pro-plan-adult-sensitive-skin/dp/52676,Purina Pro Plan Adult Sensitive Skin & Stomach Salmon & Rice Formula Dry Dog Food,Purina Pro Plan,$71.98,$68.38,30 pounds,"Keep your pooch healthy, happy and looking good with Purina Pro Plan Sensitive Skin and Stomach Dog Food Salmon & Rice Formula! Made with real salmon as the number one ingredient, this delicious, high-protein food contains no artificial colors or flavors. Each serving delivers fish oil for your furry friend that’s rich in omega-3 fatty acids to help support joint health. Sunflower oil, filled with omega-6 fatty acids, helps sensitive skin stay healthy and supports a shiny, radiant coat, while antioxidants boost your best pal’s healthy immune system. Easily digestible oatmeal is gentle on the digestive system and natural prebiotic fiber nourishes specific intestinal bacteria for overall digestive health.",Non-Rx
110523,https://www.chewy.com/cesar-filet-mignon-flavor-spring/dp/137886,Cesar Filet Mignon Flavor & Spring Vegetables Garnish Small Breed Dry Dog Food,Cesar,$11.98,$11.38,5 pounds,"The Cesar Filet Mignon Flavor With Spring Vegetables Dry Dog Food puts taste and nutrition in one convenient bag. Made with high-quality meat as the first ingredient plus a garnish of spring veggies, it’s just the type of high-protein meal that your pup deserves. And with meaty, tender chunks throughout the crunchy kibble pieces, he’ll love the texture and variety, and you’ll love that he’s getting complete nutrition that’s packed with a whopping 26 nutrients for small dog needs.",Non-Rx
57182,https://www.chewy.com/purina-one-natural-smartblend-chicken/dp/29835,Purina ONE Natural SmartBlend Chicken & Rice Formula Dry Dog Food,Purina ONE,$30.28,$28.77,16.5 pounds,"Serve your faithful canine companion flavor-filled, 100 percent complete and balanced nutrition of Purina ONE Chicken and Rice Formula Dry Dog Food. This high-protein recipe features real chicken as the number one ingredient to help promote strong muscles and a healthy heart. The prebiotic fiber aids in healthy digestion, while four antioxidant sources—vitamin A, vitamin E, zinc and selenium—support immune function. This formula also includes glucosamine to help promote dog hip and joint health. With zero percent fillers, every ingredient works to support your pal. Plus, it’s highly digestible to help ensure your dog is getting the most out of every meal.",Non-Rx
257228,https://www.chewy.com/country-vet-naturals-butcher-shop/dp/283681,Country Vet Naturals Butcher Shop Blend Beef & Bacon Flavor Dry Dog Food,Country Vet Naturals,$49.99,$47.49,35 pounds,"Give your pup a protein-packed meal that he can’t wait to eat with Country Vet Naturals Butcher Shop Blend Beef & Bacon Flavor Dog Food. This complete and balanced kibble is formulated to help promote your pup’s overall well-being, while maintaining optimal physical condition and to help prevent weight gain. Pre-biotic and probiotics support healthy digestion and added vitamins, minerals and highly digestible ingredients help fuel your furry friend for the day ahead. Your dog will love the bacon flavor and you’ll love knowing that it’s made without corn, wheat or soy!",Non-Rx
574726,https://www.chewy.com/wholesomes-sensitive-skin-stomach/dp/574718,"Wholesomes Sensitive Skin & Stomach Large Breed Salmon Dry Dog Food, 30-lb bag",Wholesomes,$49.00,$46.55,30 pounds,"Your furry friend is sure to come running to dinner with Wholesomes Sensitive Skin & Stomach Large Breed Salmon Dry Dog Food in her bowl! Featuring delicious, high-quality salmon as the first ingredient, this special, made-in-the-USA dog food is formulated for pooches in all life stages—including growing large breeds and fur-iends with sensitive digestive systems or sensitive skin. The recipe is enriched with taurine for heart health, fortified with glucosamine and chondroitin for joint support, and omega fatty acids for nourished skin and a shiny coat. What’s more, a portion of the proceeds from all Wholesomes sales is donated to Children of Fallen Patriots Foundation. This organization provides college scholarships and educational counseling to military children who have lost a parent in the line of duty.",Non-Rx
49179,https://www.chewy.com/wellness-complete-health-adult/dp/34360,Wellness Complete Health Adult Deboned Chicken & Oatmeal Recipe Dry Dog Food,Wellness,$44.98,$42.73,15 pounds,"Keep your canine companion coming back for more with Wellness Complete Health Chicken & Oatmeal. This natural dry food for dogs is specially formulated to provide whole-body nutritional support. It is crafted using carefully chosen ingredients that include premium proteins and wholesome grains supported by omega fatty acids, antioxidants, glucosamine, probiotics and taurine. This balanced, healthy dry dog food is designed to encourage a strong immune system, optimize energy levels and ensure a healthy skin and coat while promoting whole body health. It is developed without any GMOs, meat by-products, fillers or artificial preservatives so you can be sure Rover is always getting the right food.",Non-Rx
100194,https://www.chewy.com/dog-chow-complete-adult-real-chicken/dp/127732,Dog Chow Complete Adult with Real Chicken Dry Dog Food,Dog Chow,$15.98,,18.5 pounds,"Purina Dog Chow Complete Dry Dog Food Kibble With Chicken Flavor is a crunchy kibble packed with yummy chicken flavor to encourage your furbaby to clean up every bite. This delicious, wholesome recipe delivers complete and balanced nutrition for adult dogs. The food features 23 vitamins and minerals, plus lots of antioxidants to support your best friend’s immune health. Each bite is packed with plenty of protein to support your furbaby’s muscle health, too.",Non-Rx
259580,https://www.chewy.com/acana-wholesome-grains-red-meat/dp/286026,ACANA Wholesome Grains Red Meat Recipe Dry Dog Food,ACANA,$73.99,$70.29,22.5 pounds,"Treat your pup to a meaty feast with ACANA Wholesome Grains Dry Dog Food, Red Meat and Grains, Gluten Free, Beef, Pork, and Lamb Recipe. Made for all life stages—except growing large breed dogs—the recipe starts with delicious farm-raised beef, Yorkshire pork and raw lamb for loads of healthy animal protein. A fiber-rich grain blend featuring oats, sorghum and millet rounds out the gluten-free recipe. Pre- and probiotics in the formula help support digestive health, while naturally occurring omega-3 and omega-6 fatty acids help support healthy skin and a shiny coat. With up to 60% quality animal ingredients and 40% wholesome grains, fruit, vegetables and nutrients, the recipe is balanced to help your pet maintain a healthy weight. This food is made without corn, soy or wheat and packed with antioxidant-rich ingredients for added immune support, too. A freeze-dried coating adds irresistible flavor for a nourishing meal your best friend will love!",Non-Rx
86250,https://www.chewy.com/purina-pro-plan-adult-shredded-blend/dp/114025,Purina Pro Plan Adult Shredded Blend Salmon & Rice Formula Dry Dog Food,Purina Pro Plan,$49.58,$47.10,17 pounds,"Give your dog a meal you can feel good about when you feed him Purina Pro Plan Brand Dog Food Shredded Blend Salmon and Rice Formula adult dry dog food, providing him with the savory flavor he loves and the nutrition you care about. This super-premium pet food, with real salmon as the first ingredient, has an irresistible flavor, and the blend of hard kibble and tender shredded pieces gives him a texture he can sink his teeth into. Vitamin A and linoleic acid, an omega-6 fatty acid, nourish skin and a shiny coat, so your dog always looks his best, and this antioxidant-rich formula provides immune system support. Natural prebiotic fiber, sourced from wheat bran, nourishes specific intestinal bacteria for digestive health. Additionally, this dog kibble is fortified with guaranteed live probiotics for digestive and immune health. Featuring 100 percent complete and balanced nutrition for adult dogs, our Purina Pro Plan COMPLETE ESSENTIALS recipe for healthy skin and coat combines the taste dogs love with the wholesome goodness you want in a high protein dog food.",Non-Rx
