item_number,url,title,brand,advertised_price,autoship_price,weight,desc,Prescription
104634,https://www.chewy.com/natural-chemistry-miracle-care/dp/132114,Miracle Care Reptile Mite Spray,Miracle Care,$9.49,$9.02,8.00 ounces,"Help keep pesky mites off your scaly sidekick with Miracle Care’s Reptile Mite Spray. This liquid formula is made in the USA and designed to kill mites, lice and external parasites on contact. This powerful formula is safe to use directly on snakes, lizards and other reptiles. Use it to combat insects of all life stages, quickly and effectively eliminating them from your reptile and his environment. It can also be used to clean surfaces and substrate of terrariums, as needed!",Non-Rx
304844,https://www.chewy.com/zilla-night-black-heat-incandescent/dp/131060,Zilla Night Black Heat Incandescent Spot Reptile Bulb,Zilla,$7.77,$7.38,,"Ideal for tropical and desert habitats, Zilla Night Black Heat Incandescent Reptile Bulb provides focused heat where you need it. Photons emitted by the filament are trapped by its dark tint, with little visible light shining through. The spot bulb provides a focused beam of energy to heat the air inside the enclosure, creating the warmth needed for a healthy reptile environment. This bulb is made from glass containing rare earth-black phosphors to simulate the moon’s natural glow, for nocturnal viewing without disturbing your reptile’s day and night cycles. The heavy-duty filaments yield many hours of peak performance.",Non-Rx
839654,https://www.chewy.com/repti-zoo-120-gal-wooden-reptile/dp/839646,"REPTI ZOO 120-gal Wooden Reptile Terrarium, Yellow",REPTI ZOO,$349.99,,62 pounds,"Give your scaly friend a cozy home of his own with REPTIZOO 64-gal Wooden Reptile Terrarium! This roomy terrarium is outfitted with sliding doors on the front that makes it easy for you to feed your buddy or add decorations. Made of durable glass and beautiful wood, this insulating enclosure is suitable for damp and humid conditions and is easy to clean. The screen top provides your pal with plenty of ventilation and allows UV and infrared light to penetrate through. Plus, one door can be kept closed at all times, which helps keep your reptilian companion inside during maintenance. The lid even had a convenient feeding hole, so you can give your pal snacks with ease! This is also great for use with Tortoises, Aquatic Amphibians, Terrestrial Amphibians, Invertebrates, Lizards, and Snakes.",Non-Rx
179574,https://www.chewy.com/sungrow-hermit-crab-reptile-aquarium/dp/206247,"SunGrow Hermit Crab & Reptile Aquarium Cholla Wood Fresh Water Fish Tank Driftwood Hide & Decor, 6-in, 3 Count.",SunGrow,$7.95,,1.5 pounds,"Add an all-natural feel to your tank with SunGrow Hermit Crab & Leopard Gecko Aquarium Cholla Wood. Derived from the dried husk of a Cholla cactus, this thorn-free log serves as a chew toy for reptiles, fish and other small pets. It is a food source that shrimps feed on and is popular among shrimps, fry, fishes, pleco and hermit crabs as the holes provide hiding spots for the smaller breeds after they molt or when they are feeling vulnerable. Before placing this log in your pet's aquarium, it's recommended to rinse it with fresh water and a bag of activated carbon, even after boiling or soaking.",Non-Rx
101561,https://www.chewy.com/exo-terra-forest-branch-medium/dp/129076,Exo Terra Forest Branch,Exo Terra,$9.49,,,"The Exo Terra Forest Branch is an essential terrarium accessory for any tree-dwelling reptile or amphibian. Natural branches not only provide an interesting and three-dimensional climbing structure, but they also add visual appeal to your terrarium. The Exo Terra Forest Branch resembles an aged hardwood branch that can be found in tropical forests or desert environments. This decorative and functional branch is easy to adapt to any terrarium setup. It comes in several sizes to give your pet the ideal spot for exercising and climbing.",Non-Rx
257620,https://www.chewy.com/galapagos-sphagnum-reptile-amphibian/dp/284071,"Galapagos Sphagnum Reptile, Amphibian & Insect Terrarium Moss",Galapagos,$10.99,$10.44,,"Turn your tropical or wetland terrarium up a notch with the addition of Galapagos Terrarium Sphagnum Moss. This moss can help control humidity in the terrarium and assist in your critters’ shedding. Perfect in a terrarium with dart frogs, corn snakes, Oriental fire-bellied toads, toads, snakes and frogs. This beautiful terrarium accent will make your animals feel truly at home—and it’s natural and safe for all animals. Comes in a resealable bag to help preserve freshness. This is also great for use with tortoises, terrestrial turtles, aquatic amphibians, terrestrial amphibians, invertebrates, lizards, and snakes.",Non-Rx
870830,https://www.chewy.com/flukers-repta-moss-reptile-terranium/dp/870814,Fluker's Repta Moss Reptile Terranium Bedding,Fluker's,$10.71,$10.17,6.40 ounces,"Create a beautifully cozy habitat for your friend with Fluker's Repta Moss Reptile Terrarium Bedding! It provides a natural, comfortable environment for your terrarium pet and increases humidity levels for your high-humidity-loving friend. Crafted in a vibrant green color, this perfect bedding adds visual interest to any habitat. Safe for use with your frog, salamander and amphibian, your other burrowing or digging friend will also enjoy this moss bedding. The soft, cushioned texture provides a cozy, safe environment that’s excellent for use as an egg-laying and incubation medium. This is also great for use with tortoises, terrestrial turtles, aquatic amphibians, terrestrial amphibians, invertebrates, lizards, and snakes.",Non-Rx
537534,https://www.chewy.com/frisco-woven-reptile-lounging-mat/dp/537526,Frisco Woven Reptile Lounging Mat,Frisco,$14.99,,7.20 ounces,"Give your reptilian roommate a new way to hang out with this woven lounging mat, from Frisco by Chewy. It offers an extension of living space without having to move anything around, plus it offers access to other areas of their terrarium so they can explore. It comes with suction cups so you can hang it just about anywhere! The natural fibers have just the right amount of abrasion to help them shed some skin and you can hang it at an angle to give your pet a new way to self-regulate body temperature—all they have to do is adjust their distance from the basking light. This is also great for use with tortoises, terrestrial turtles, aquatic amphibians, terrestrial amphibians, invertebrates, lizards, and snakes.",Non-Rx
310203,https://www.chewy.com/galapagos-jurassic-fir-bark-reptile/dp/336505,"Galapagos Jurassic Fir Bark Reptile Bedding, 24-qt bag",Galapagos,$33.99,$32.29,,"Create a comfy habitat for your reptile buddies with Galapagos Jurassic Fir Bark Reptile Bedding. Made from 100% Douglas fir bark, this substrate helps maintain appropriate humidity, while the unique texture aids with shedding. This dust-free, chemical-free bedding is ideal for a variety of temperate and tropical snakes, skinks, geckos, tarantulas, invertebrates and other similar species. This is also great for use with tortoises, terrestrial turtles, aquatic amphibians, terrestrial amphibians, invertebrates, lizards, and snakes.",Non-Rx
96194,https://www.chewy.com/zoo-med-eco-earth-compressed-coconut/dp/123764,Zoo Med Eco Earth Compressed Coconut Fiber Expandable Reptile Substrate,Zoo Med,$7.99,,,"Zoo Med Eco Earth Compressed Coconut Fiber Expandable Reptile Substrate is a compressed coconut fiber made from the husks of coconuts. It’s an eco-friendly, renewable resource that can be safely composted or recycled into potted plants and gardens. This substrate is ideal for a naturalistic terrarium setups and great for all types of reptiles, amphibians, small animals or insects. Use it damp to increase humidity in an enclosure for tropical species. Each Eco Earth brick makes 7-8 liters of substrate.",Non-Rx
256842,https://www.chewy.com/micedirect-frozen-feeders-snake-food/dp/729750,"MiceDirect Frozen Feeders Snake Food, Rats, Fuzzies",MiceDirect,$80.99,$76.94,15 pounds,"Treat your ravenous reptile to a taste of the wild with MiceDirect Frozen Mice Feeders Mice Fuzzies Snake Food. These frozen rats offer a safe and convenient way to give your reptile the nutrients he needs and the flavor he craves. Each pack is delivered to your door in a resealable, opaque bag for comfortable storage in your freezer. Plus, you’ll feel better knowing these rodents were ethically raised for good health and top-notch nutrition.",Non-Rx
97778,https://www.chewy.com/zilla-shed-ease-reptile-bath-8-oz/dp/125339,"Zilla Shed-Ease Reptile Bath, 8-oz bottle",Zilla,$7.70,$7.32,,"Make shedding season go smoothly for your reptile with Zilla Shed-Ease Reptile Bath. Reptiles must shed their old skin in order to grow, and Shed-Ease makes shedding skin that much easier. Its rich formula of aloe vera and other emollients softens old skin so it can slide off easily. Just give your reptile a 20-minute bath with Shed-Ease and water and behold the transformation—the formula also lends a healthy luster to the new skin underneath! Ideal for reptiles suffering from stress, poor health, improper diet or a lack of humidity, this comforting formula will help your pet feel better in the skin he’s in!",Non-Rx
730183,https://www.chewy.com/komodo-cactus-barrel-reptile-ornament/dp/730171,"Komodo Cactus Barrel Reptile Ornament, Green",Komodo,$16.99,,10.88 ounces,"Turn your reptile’s tank into a sandy oasis with the Komodo Cactus Barrel Reptile Ornament! This faux barrel cactus is a resin replica of a real plant you can find in your pal’s natural habitat. The vibrant design is easy to clean and can even be used in freshwater aquariums for a fun Western vibe. Its textured details and rich colors make a great addition to your pal’s tank. This is also great for use with tortoises, terrestrial turtles, terrestrial amphibians, invertebrates, lizards, and snakes.",Non-Rx
297045,https://www.chewy.com/absolutely-clean-reptile-cage-cleaner/dp/323388,Absolutely Clean Reptile Cage Cleaner,Absolutely Clean,$49.99,,,"Safely eliminate your scaly sidekick’s messes with Absolutely Clean Reptile Cage Cleaner. This fast-acting, natural enzyme cleaning solution is easy to use and won’t leave behind a greasy residue. It’s ideal for cleaning small mammal cages, aquariums, and terrariums made of metal, wood, glass, vinyl or plastic. Better yet, the veterinarian-approved formula is made without harsh chemicals and noxious fumes. This is also great for use with Aquatic Turtles, Terrestrial Turtles, Tortoises, Aquatic Amphibians, Terrestrial Amphibians, Invertebrates, Lizards, and Snakes.",Non-Rx
268824,https://www.chewy.com/xyzreptiles-snake-habitat-starter-kit/dp/295251,XYZReptiles Snake Habitat Starter Kit,XYZReptiles,$59.99,,,"Make sure that your new snake’s setup is complete by decking out his tank with the XYZReptiles Snake Habitat Starter Kit! All you need is a tank, lid, and this starter kit. It includes a thermometer, under-tank heating pad, hide spot, collapsible snake hook, water bowl, and coconut fiber substrate. The kit also comes with a fun, decorative reptile vine, as well as a container of sphagnum moss for building a humidity cave. This Snake Starter Kit is sure to help you create a cozy, functional environment for your new reptilian roommate!",Non-Rx
199677,https://www.chewy.com/chewy-egift-card/dp/226306,Chewy eGift Card,,,,,"Chewy eGift Cards are perfect for holidays, special occasions and birthdays. If you know someone who's adding a pet to their family, celebrate their new friend with a Chewy eGift Card. You can donate a Chewy eGift Card directly to animal shelters and rescues in need through Wish List. Give the gift of Chewy to the pet lovers in your life!eGift Card DetailsSending an eGift CardYour eGift Card amount will be charged when you place your order.If you send an eGift Card today, it will be emailed to your recipient typically within 90 minutes after ordering. Some orders may take longer. If you choose a later date, eGift Cards are sent by 1 p.m. ET. For any inquiries regarding delivery status, call 800-672-4399.Redeeming an eGift CardUse eGift Cards to shop on Chewy.com and Chewy mobile apps.There's no expiration date or hidden fees on eGift Cards.Check your balance and save your eGift Card in your Chewy account.More DetailseGift Cards are not returnable, refundable or redeemable for cash except as required by law.eGift Cards cannot be purchased with coupons, promotional offers or Chewy Gift Cards.By purchasing an eGift Card, you agree to our Chewy Gift Card Terms & Conditions. Sold and delivered by Chewy Promotions, LLC., a Chewy company.",Non-Rx
289604,https://www.chewy.com/chromalux-r40-full-spectrum-neodymium/dp/315959,"Chromalux R40 Full Spectrum Neodymium Glass LED Bird & Reptile Light Bulb, 12-watt",Chromalux,$33.50,,7.20 ounces,"Give your small friend a boost of crisp, comforting light with the Chromalux R40 Full Spectrum Neodymium Glass LED Bird & Reptile Light Bulb. Although its design is rooted in helping people combat stress due to decreased winter daylight hours, it just so happens to have the same effect on your pet! This full-spectrum light bulb emits bright, vivid light that mimics actual sunlight while supplying a minimal amount of heat and a much-needed dose of vitamin D. Plus, it even heightens your pet’s colors and skin texture due to the addition of neodymium--an earth element that has color-altering properties. This is also great for use with aquatic turtles,  terrestrial turtles, tortoises, aquatic amphibians, terrestrial amphibians, lizards, and snakes.",Non-Rx
96831,https://www.chewy.com/zoo-med-repti-calcium-d3-reptile/dp/124401,Zoo Med Repti Calcium with D3 Reptile Supplement,Zoo Med,$2.72,,3.00 ounces,"Keep your pal healthy with the Zoo Med Repti Calcium with D3 Reptile Supplement. Calcium is essential for the health and wellbeing of reptile and amphibian buddies, and this supplement provides them with a highly bioavailable source of calcium that has no phosphorus or lead. Made with only ultrafine precipitated calcium carbonate, it’s free of impurities and has particles that have a lot of surface area to increase absorption in your pal’s tummy. It also has vitamin D3, known to benefit reptiles that spend most of their time indoors. Using it is easy―simply dust crickets or sprinkle on herbivore food, and then feed your pal as usual. Plus, the formula is made in the USA with no filler or additives.",Non-Rx
96835,https://www.chewy.com/zoo-med-reptisafe-reptile-water/dp/124405,Zoo Med Reptisafe Reptile Water Conditioner,Zoo Med,$5.49,,,"Zoo Med ReptiSafe Reptile Water Conditioner is the first instant terrarium water conditioner. It’s great for reptile water bowls, chameleon drip water systems, amphibian enclosures and aquatic turtle tanks. ReptiSafe removes chloramines and chlorine, detoxifies ammonia and nitrites, and provides essential ions and electrolytes, which help to hydrate newly acquired animals. This water conditioner also stimulates slime coat development in amphibians and fish.",Non-Rx
223455,https://www.chewy.com/repti-zoo-100w-sun-basking-reptile/dp/249983,REPTI ZOO 100W Sun Basking Reptile Terrarium Lamp,REPTI ZOO,$26.99,,,"Give your cold-blooded bud his day in the sun with the REPTI ZOO 100W Sun Basking Reptile Terrarium Lamp. This all-in-one lamp provides full spectrum UVA, UVB, infrared and visual light, for all the virtual sunlight your reptile or amphibian needs to thrive. The mercury vapor bulb is self-ballasted and features integrated protection against overheating, with a standard size E26 ceramic socket designed to handle the wattage. Providing necessary solar radiation helps promote vitamin D3 production, healthy bones, a good appetite and healthy reproduction for the overall good health and well-being of your cold-blooded pal. Your pet will love kicking back in the sun-kissed warmth this bulb puts out! This is also great for use with Aquatic Turtles, Terrestrial Turtles, Tortoises, Aquatic Amphibians, Terrestrial Amphibians, Invertebrates, Lizards, and Snakes.",Non-Rx
326835,https://www.chewy.com/sungrow-hermit-crab-snail-catappa/dp/353101,"SunGrow Hermit Crab & Snail Catappa Leaves, Dried Treat & Mineral Supplement, 10 count",SunGrow,$6.95,$6.60,,"Hermit crab parents know their little friends love to climb and hide under in their tanks, so decorating the tank with SunGrow Hermit Crab & Snail Catappa Leaves, Dried Treat & Mineral Supplement are sold separately. These leaves provide a cozy, moist environment in which your hermit crabs will thrive. Additionally, maintaining the appropriate humidity in your “crabitat” is crucial, and these leaves help retain moisture and keep humidity levels high.",Non-Rx
223443,https://www.chewy.com/repti-zoo-glass-reptile-terrarium/dp/249971,"REPTI ZOO Glass Reptile Terrarium Sliding Doors with Screen Ventilation, Black",REPTI ZOO,$359.99,,60.14 pounds,"Give your reptiles or amphibians room to roam with this amply sized REPTI ZOO Sliding Door Glass Reptile Terrarium. It features sliding glass doors for easy access and a secure lock to prevent escapes, plus a deep waterproof bottom that’s perfect for deep substrates or creating an amphibious environment. The full-screen top allows UVB and infrared penetration and is fully removable for access, while closable inlets on the sides let you run wires or tubes into the tank as needed. It’s great for multiple pets or a bigger buddy and a raised base that lets you add a substrate heater underneath. Make visiting and caring for your cold-blooded companions a delight with this lovely glass terrarium! This is also great for use with Aquatic Turtles, Terrestrial Turtles, Tortoises, Aquatic Amphibians, Terrestrial Amphibians, Invertebrates, Lizards, and Snakes.",Non-Rx
261685,https://www.chewy.com/new-age-pet-ecoflex-mojave-reptile/dp/268666,New Age Pet ECOFLEX Mojave Reptile Lounge,New Age Pet,$199.99,,14 pounds,"Your scaly sidekick is going to love hanging out in this New Age Pet ECOFLEX Mojave Reptile Lounge. Designed with front sliding glass doors and a large, mesh screen top, you will be able to easily access your pet, clean and use most UV and heat lamp set-ups. It also has vented side panels to ensure your reptile gets plenty of air and ventilation. It’s made with ECOFLEX, a proprietary composite blend of reclaimed wood fiber byproducts and recycled polymers, creating a moisture-resistant material that’s durable, doesn’t retain odor and is easy to clean! This lounge habitat can be used indoors or outdoors. This is also great for use with tortoises, terrestrial turtles, aquatic amphibians, terrestrial amphibians, invertebrates, lizards, and snakes.",Non-Rx
154581,https://www.chewy.com/zilla-bark-bends-habitat-decor/dp/181346,Zilla Bark Bends Habitat Decor Reptile Hideout,Zilla,$31.99,,2.1 pounds,"Give your reptile his very own private den with Zilla’s Bark Bends Habitat Hideout! The outside is hand-crafted to give the appearance of real bark which blends beautifully with both terrestrial and aquatic environments. This piece provides your pet with the perfect place to burrow, nest, shed and just relax. It has an open window and an opening on the side, which allows you to keep an eye on your buddy by placing one of the viewable openings against the terrarium glass. What’s especially great about this faux, hollow log is that it won’t rot like real wood, thanks to the non-porous, synthetic finish. To keep it in tip-top shape, simply use a mild soap solution and rinse it clean!",Non-Rx
98069,https://www.chewy.com/tetrafauna-reptocal-calcium-powder/dp/125631,"Tetrafauna ReptoCal Calcium Powder Reptile Supplement, 2.12-oz jar",Tetrafauna,$3.80,$3.61,2.85 ounces,"Ensure your reptile gets the calcium he needs with Tetrafauna ReptoCal Calcium Powder Reptile Supplement. Reptiles need calcium for bone and shell growth. Without it, they can suffer bone deformities, stunted growth or even death. Tetrafauna ReptoCal Calcium Powder Reptile Supplement contains this essential nutrient as well as vitamins A, B, D and E and phosphorous for proper calcium absorption. Its fine powder-like texture makes it easy to dust or coat your reptile's live or moist food.",Non-Rx
529638,https://www.chewy.com/sungrow-hermit-crab-african-dwarf/dp/529630,SunGrow Hermit Crab & African Dwarf Frog Habitat Accessory & Terrarium Decor Coconut Shell Hideout,SunGrow,$7.99,,1.60 ounces,"Crabs, spiders, and reptiles love to have a safe space to hang out and hide–like the SunGrow Hermit Crab Coconut Cave & Climber Hideout. It creates a dark and inviting environment with privacy and security—connect a few of them together to make a stimulating tunnel game. It’s suitable for hermit crabs, crayfish, mud turtles, box turtles, leopard geckos, and others.",Non-Rx
695462,https://www.chewy.com/vila-snake-bearded-dragon-stainless/dp/695454,"Vila Snake & Bearded Dragon Stainless Steel Reptile Feeding Tongs, Aquarium Long Tweezers, 2 count",Vila,$10.99,,0.48 ounces,"You love your cold-blooded comrade, but handling his food can be icky. Let Vila Reptile Tweezers do the dirty work. This set of two stainless steel tweezers, one straight and one curved, are perfect for picking up crickets, worms, mice, or whatever food your pet eats. They are color and chemical free and each one is about 10 inches long. These specialized feeding tongs are ideal for geckos, chameleons, snakes, frogs, turtles, spiders and iguanas and take the “ick” out of picky eater. This is also great for use with aquatic turtles, tortoises, terrestrial turtles, aquatic amphibians, terrestrial amphibians, invertebrates, lizards, and snakes.",Non-Rx
156455,https://www.chewy.com/zoo-med-repti-rock-corner-reptile/dp/183204,Zoo Med Repti Rock Corner Reptile Water Dish,Zoo Med,$30.17,,,"This Zoo Med Repti Rock Corner Water Dish is designed to fit perfectly in the corner of your reptile’s terrarium. This helps preserve space in his home, so he has more area to move about. It’s proudly made in the USA with 100% recycled plastic and can be used for either food or water. The faux rock design features multiple shades of gray and has a smooth interior, which makes cleaning easier—no need to work around bumps and crevices.  This corner rock dish is the cornerstone for helping your scaly sidekick keep up with healthy hydration and nutrition.",Non-Rx
103926,https://www.chewy.com/exo-terra-reptile-water-dish-x-large/dp/131411,Exo Terra Reptile Water Dish,Exo Terra,$10.79,,,The functional and stylish Exo Terra Reptile Water Dish has a natural look and fits easily into any terrarium. It’s made from food-grade resin with a nonporous interior that won’t absorb harmful bacteria. This bowl provides a clean supply of water but keeps insects and smaller reptiles and amphibians from drowning with safety steps that let them easily climb out. The Exo Terra Reptile Water Dish is sturdy and not easily tipped over by larger reptiles.,Non-Rx
101581,https://www.chewy.com/exo-terra-ficus-silk-plant-medium/dp/129096,Exo Terra Ficus Silk Plant,Exo Terra,$8.99,,,"The Exo Terra Ficus Silk Plant is an artificial silk replica of ficus leaves that can provide decoration in your terrarium and a safe hiding spot for your reptile. Live plants have various light and maintenance requirements and risk being eaten by the terrarium inhabitants. Exo Terra’s realistic replicas give you the same advantages of live plants, but they’re easier to clean and maintain. You can use them in combination with real plants by placing the artificial plants in areas that are too hot or dry to allow live plants to thrive.",Non-Rx
581982,https://www.chewy.com/komodo-cactus-succulent-aquarium/dp/581974,"Komodo Cactus & Succulent Aquarium Plant, 5-in",Komodo,$13.07,,4.96 ounces,"Decorate your cold-blooded friend’s home with the vibrant beauty of Komodo Cactus & Succulent Aquarium Plant. Made of nontoxic polyethylene, this succulent and cactus duo has a realistic design that will not detract from your aquarium’s natural environment. It is completely safe for use in setups that house geckos, chameleons, frogs, and more. Featuring a stabilizing weighted base, these colorful plants are ideal for bringing natural beauty to areas where plants do not tend to thrive or survive. Its beautiful design is ideal for adding some natural beauty to your little buddy’s home! This is also great for use with tortoises, terrestrial turtles, terrestrial amphibians, invertebrates, lizards, and snakes. This is also great for use with Fish.",Non-Rx
