item_number,url,title,brand,advertised_price,autoship_price,weight,desc,Prescription
94322,https://www.chewy.com/api-co2-booster-aquarium-plant-care/dp/121922,API CO2 Booster Freshwater Aquarium Plant Care Treatment,API,$14.29,$13.58,,"Grow beautiful, healthy aquatic plants with API CO2 Booster care treatment. All plants need carbon to grow—the same way humans and animals need food to thrive, plants need a little something to keep going, too! Carbon deficiency is a leading cause of poor aquatic growth, but this treatment may help your underwater plants thrive. It supplies simple carbon compounds and slowly releases CO2, which your plants can absorb through the water. Best of all, it won't alter pH, and is safe to use in freshwater environments.",Non-Rx
699726,https://www.chewy.com/sungrow-glass-drop-checker-solution/dp/699718,"SunGrow Glass Drop Checker with Solution for Betta Fish Tank Plants, Aquarium CO2 Indicator Kit ",SunGrow,$11.99,$11.39,1.60 ounces,"Keeping your finned friend healthy starts with maintaining his tank. SunGrow Drop Checker Aquarium Accessory helps you track carbon dioxide levels in your fish tank – so you can preserve optimal gas levels and keep your fish and plants happy. Made from high-quality glass that is easily visible even in a busy tank, this comprehensive drop checker kit has everything you need to accurately test your tank’s CO2 levels.",Non-Rx
94469,https://www.chewy.com/api-root-tabs-aquarium-plant/dp/122068,API Root Tabs Aquarium Plant Fertilizer,API,$7.77,$7.38,,"Get to the root of underwater plant health with API Root Tabs Freshwater Aquarium Plant Fertilizer. This nourishing fertilizer is made with essential nutrients including carbon, iron and potassium to help your freshwater plants flourish. Root Tabs can be used to help new plants settle in your aquarium, or provide a nutritious boost to your existing underwater garden. Simply add tabs to the gravel bed once per month to promote healthy growth and watch your plants thrive.",Non-Rx
230208,https://www.chewy.com/dennerle-carbo-elixier-bio-aquarium/dp/256715,"Dennerle Carbo Elixier Bio Aquarium Plant Fertilizer, 500-mL bottle",Dennerle,$25.00,,1 pound,Keep your underwater amigos looking happy and healthy with Dennerle Carbo Elixier Bio. This liquid carbon fertilizer for aquatic plants is formulated using all-natural ingredients. It is designed to accelerate growth in aquarium plants for lush and healthy foliage. This aquarium plant fertilizer is crafted to be easy to use with all kinds of freshwater plants in need of carbon quickly.,Non-Rx
230202,https://www.chewy.com/dennerle-deponit-nutriballs-aquarium/dp/256709,"Dennerle Deponit NutriBalls Aquarium Plant Fertilizer, 10 count",Dennerle,$10.00,,2.40 ounces,Get your little guys growing with Dennerle Deponit NutriBalls Aquarium Plant Fertilizer. This universal root fertilizer is designed for use during initial planting or with your existing amigos. It is crafted to help plants to take root using targeted supplementary fertilization. This root fertilizer for aquatic plants contains iron and important trace minerals for long-lasting growing power. It’s ideal for helping newly introduced freshwater plants develop healthy root structures.,Non-Rx
97579,https://www.chewy.com/fluval-plant-micro-nutrients-plant/dp/125141,Fluval Plant Micro Nutrients Plant Care,Fluval,$6.34,$6.02,,"Support strong plant growth with Fluval Plant Micro Nutrients Plant Care. Aquatic plants need vitamins and minerals to grow healthy and thrive. Fluval Plant Micro Nutrients Plant Care provides a complete chelated micro-nutrient formula which helps to increase the efficiency of micronutrients and prevent oxidation and precipitation. It is enriched with iron and fortified with an effective source of vitamin B to support efficient plant metabolism, encourage resistance and promote growth, long-term vibrancy and color.",Non-Rx
792774,https://www.chewy.com/fluval-disposable-co2-cartridge-fish/dp/792766,"Fluval Disposable CO2 Cartridge Fish CO2 Care, 3 count",Fluval,$38.04,$36.14,1.39 pounds,"With the Fluval Disposable CO2 Cartridge Fish CO2 Care, you can support your aquarium plant health. The cartridge pairs with the Fluval Supply Set Fish CO2 Care (sold separately).  It helps to keep and maintain a healthy aquarium and provides a consistent stream of carbon dioxide to supplement your plants. The cartridge is disposable.",Non-Rx
238545,https://www.chewy.com/reeflowers-aquaplants-phosphate/dp/265035,"Reeflowers AquaPlants Phosphate Solution II Aquarium Plant Treatment, 34-oz bottle",Reeflowers,$21.37,$20.30,,"Keep your lil’ guys green and growing with Reeflowers AquaPlants Phosphate Solution II Aquarium Plant Treatment. This water treatment for aquarium plants is designed to effectively increase phosphorus levels. It is specially formulated to encourage energy production, growth and vital metabolic processes in aquatic plants. This water treatment is crafted to help eliminate phosphate deficiency that can result in abnormal color and death. It is a highly-concentrated phosphate solution that’s developed to help promote healthy root growth, flowering and blooming.",Non-Rx
230198,https://www.chewy.com/dennerle-s7-vitamix-vital-substances/dp/256705,"Dennerle S7 VitaMix Vital Substances Aquarium Plant Treatment, 50-mL bottle",Dennerle,$12.99,,1 pound,"Give your green guys the power to thrive with Dennerle S7 VitaMix Aquarium Plant Treatment. This nutrient treatment for aquatic plants is concentrated for long-lasting effectiveness. It is formulated to promote healthy and even growth by quickly delivering depleted nutrients such as boron, iron and manganese. This aquarium plant treatment is designed for use with the Dennerle Dosator fertilizer dispenser to help ensure lush growth and vibrant colors.",Non-Rx
780446,https://www.chewy.com/laguna-floating-plant-bag-10-in/dp/780438,Laguna Floating Plant Bag,Laguna,$19.99,,9.12 ounces,"The Laguna Floating Plant Bag makes it easy to maintain your aquatic plants. The floating bag is ideal for ponds that don’t have adequate plant shelves. The Styrofoam float helps keep the bag at the surface of the water, protecting the plant roots from fish. Since the bag is made of finely woven fabric, it offers excellent soil containment and provides extra shade and protection for your finned friends.",Non-Rx
230206,https://www.chewy.com/dennerle-npk-booster-macro-fertilizer/dp/256713,"Dennerle NPK Booster Macro-Fertilizer Aquarium Plant Fertilizer, 100-mL bottle",Dennerle,$10.91,,3.38 ounces,"Give your plant buddies a pick-me-up with Dennerle NPK Booster Macro-Fertilizer Aquarium Plant Fertilizer. This nutrient booster for aquatic plants is formulated with nitrate, phosphate and potassium in biologically balanced proportions. It is ideal for densely planted aquariums with few to no fish. This aquarium plant treatment is designed for fast-growing plant species suffering from too much CO2 fertilization.",Non-Rx
780374,https://www.chewy.com/laguna-square-planting-basket-12-in-1/dp/780366,Laguna Square Planting Basket,Laguna,$3.99,,4.00 ounces,"The Laguna Square Planting Basket is an easy and convenient way to put plants in your pond. The lattice design allows water to freely flow through, so plants receive plenty of water. The lattice design also helps prevent roots from being compacted. The sturdy basket is tough enough to be placed at the bottom of ponds. It’s also light enough to float at the pond surface, helping protect plant roots from nibbling fish. The basket features a convenient handle for easy grasping. Adding plants to a pond can provide food, shelter and shade for fish and can help maintain your pond’s biological balance. This basket can make that easy.",Non-Rx
154982,https://www.chewy.com/fluval-curved-aquarium-scissors-98/dp/181745,"Fluval Curved Aquarium Scissors, 9.8-inch",Fluval,$16.99,$16.14,3.68 ounces,Help keep your aquarium plants pruned and trimmed with Fluval’s Curved Aquarium Scissors. The “S” curved design helps sculpt your aquarium’s underwater garden with more control than standard-shaped scissors. This useful tool is made of durable stainless steel with a carbonized coating to help prevent rusting. It also has a long ergonomic neck that provides optimal comfort for a user-friendly experience and improved control. Fluval’s Curved Aquarium Scissors are designed to make cutting smaller plants easy and more efficient.,Non-Rx
230188,https://www.chewy.com/dennerle-co2-flipper-fish-aquarium/dp/256695,Dennerle CO2 Flipper Fish Aquarium Diffuser,Dennerle,$52.00,,,Keep the minerals flowing to your majestic mates with the Dennerle CO2 Flipper. This compact CO2 ladder diffuser is designed for mid to large-sized aquariums up to 80 gallons. It’s crafted to allow more contact time for CO2 to dissolve in water. This ladder diffuser is built to be highly effective and features a non-mechanical design for durability and efficiency.,Non-Rx
780334,https://www.chewy.com/laguna-square-planting-basket-2-count/dp/780326,"Laguna Square Planting Basket, 2 count",Laguna,$31.99,,1.2 pounds,"It’s easy to care for your aquatic plants with the Laguna Square Planting Basket. The Styrofoam float helps keep the basket at the surface of the water, protecting the plant roots from fish. Since the basket is made of finely woven fabric, it offers excellent soil containment and provides extra shade and protection for your finned friends. Aquatic plants provide many benefits, from helping to prevent algae buildup to enhancing your pond’s natural beauty. This planting basket makes it easy to plant and then maintain your aquatic plants.",Non-Rx
230182,https://www.chewy.com/dennerle-co2-mini-flipper-fish/dp/256689,Dennerle CO2 Mini-Flipper Fish Aquarium Diffuser,Dennerle,$42.00,,,Keep the bubbles going for your underwater pals and plants with the Dennerle CO2 Mini Flipper. This compact CO2 ladder diffuser is designed for mid-sized aquariums up to 40 gallons. It’s crafted to allow more contact time for CO2 to dissolve in water. This ladder diffuser is built to be highly effective and features a non-mechanical design for durability and efficiency.,Non-Rx
780510,https://www.chewy.com/laguna-floating-plant-basket-kit/dp/780502,Laguna Floating Plant Basket Kit,Laguna,$35.05,,15.30 ounces,"The Laguna Floating Plant Basket Kit makes it easy to maintain your aquatic plants. The floating baskets are ideal for ponds that don’t have adequate plant shelves. The Styrofoam float helps keep the basket at the surface of the water, protecting the plant roots from fish. Since the basket is made of finely woven fabric, it offers excellent soil containment and provides extra shade and protection for your finned friends.",Non-Rx
230135,https://www.chewy.com/dennerle-nano-bio-co2-water-care/dp/256642,"Dennerle Nano Bio CO2 Water Care Treatment Set, 12.6-oz bottle",Dennerle,$26.00,,12.60 ounces,"Help keep your freshwater plants and pals happy and healthy with Dennerle Bio CO2. This bottle of fermentation gel for aquariums is designed to produce over 300,000 bubbles. It is crafted to supply constant and evenly controlled CO2 gas for 30 days in nano aquariums up to 20 gallons in size. This fertilization CO2 gel comes complete with a bubble counter, filter adapter and tubing for easy and simple setup.",Non-Rx
125924,https://www.chewy.com/substratesource-stainless-steel/dp/153032,SubstrateSource Stainless Steel Aquarium Aquascaping Kit,SubstrateSource,$48.82,,1.5 pounds,"Setup and maintain your freshwater, planted aquarium with precision and ease thanks to the SubstrateSource Stainless Steel Aquarium Aquascaping Kit. This kit includes straight scissors that are ideal for precision straight cuts, plus curved scissors to get into those hard-to-reach places and mow down foreground plants. The spatula creates smooth substrate slopes and terraces, and the straight tweezers securely grasp your items during maintenance and set up. There’s also curved tweezers to plant your live aquatic plants with comfort and ease, and it all comes in a black, zippered carrying case. It’s easy to maintain your kit by simply rinsing and drying after each use!",Non-Rx
237246,https://www.chewy.com/d-d-aquascape-construction-aquarium/dp/263736,"D-D Aquascape Construction & Aquarium Epoxy, Slate Gray",D-D,$9.00,,,"Create cool new structures for your companions with D-D Coraline Aquascape. This aquarium epoxy putty is specially developed for both saltwater and freshwater tanks. It is ideal for bonding together live rock, preparing coral frags and creating clam bases. This aquascape putty is formulated to be extra sticky for easy bonding to wet substrates and is designed to be easily formed into just about any shape. It can also be used to repair leaky pipework, fix broken equipment and attach objects to aquarium glass for your underwater guys to enjoy.",Non-Rx
113060,https://www.chewy.com/api-pond-aquatic-plant-food-tablets/dp/140376,"API Pond Aquatic Plant Food Tablets, 25 count",API,$12.42,$11.80,3.84 ounces,"Help keep your aquarium blooming with the API Pond Aquatic Plant Food. Perfect for stimulating lush foliage and beautiful blossoms, these nutrient-rich tablets include iron for green growth and boron to promote flower formation. Just drop them in your water, and look forward to a beautiful “tank-scape.” They’re great for all potted pond plants, including hardy tropical plants and bog and marginal plants. Best of all, every package comes with 25 tablets so you can keep your water lilies blooming.",Non-Rx
238553,https://www.chewy.com/reeflowers-aquaplants-trace-solution/dp/265043,"Reeflowers AquaPlants Trace Solution VI Aquarium Water Treatment, 34-oz bottle",Reeflowers,$20.43,$19.41,2.52 pounds,"Provide your pals with essential nutrients with Reeflowers AquaPlants Trace  Solution VI Aquarium Water Treatment. This water treatment for aquarium plants is designed to effectively increase trace mineral levels. It is specially formulated with calcium, magnesium and other trace elements. This water treatment is crafted to help deliver small amounts of essential nutrients. It is developed to help increase nutrient utilization and promote glossy leaves and vibrant growth.",Non-Rx
780318,https://www.chewy.com/laguna-once-year-mini-fertilizer/dp/780310,"Laguna Once-A-Year Mini Fertilizer Spike Aquatic Plant Fertilizer, 6 count",Laguna,$14.49,,1.60 ounces,"The Laguna Once-A-Year Mini Fertilizer Spike Aquatic Plant Fertilizer is a simple, easy way to support the health of your aquatic plants. The spikes deliver nutrition to your plants for up to a year, making for hands-off care. The sticks are temperature-activated, and they release nutrients only when temperatures are at or above 50 degrees Fahrenheit, so plants get the nutrients when they need them most. Once the spikes are activated, they slowly release a well-balanced formula to maximize your plants’ color and size. The fertilizer is non-toxic to fish and plants and won’t negatively affect your water.",Non-Rx
792742,https://www.chewy.com/fluval-supply-set-fish-co2-care/dp/792734,Fluval Supply Set Fish CO2 Care,Fluval,$27.41,$26.04,1 pound,"The Fluval Supply Set Fish CO2 Care is ideal for small planted aquariums. It includes everything you need to support your aquarium plants, promoting lush and vibrant growth. The disposable cartridge system sets up in just minutes, and it delivers a constant stream of carbon dioxide for optimal plant health. It’s suitable for aquariums up to 30 gallons.",Non-Rx
94383,https://www.chewy.com/api-leaf-zone-freshwater-aquarium/dp/121983,API Leaf Zone Freshwater Aquarium Plant Fertilizer,API,$10.14,$9.63,,"Keep your aquatic greenery lush and vibrant with API Leaf Zone. Just like any other plant on land, aquatic greens need a little boost to grow and stay healthy. This plant fertilizer contains chelated iron and potassium, which are essential to the health of leafy plants. It's also formulated for rapid absorption through leaves, giving them the help they need—fast. Just add 5 ml per 10 gallons of aquarium water and use once a month to nourish roots, stems and leaves.",Non-Rx
780478,https://www.chewy.com/laguna-plastic-lilly-tub-9-gal/dp/780462,Laguna Plastic Lilly Tub,Laguna,$22.99,,2 pounds,"The Laguna Plastic Lilly Tub gives your plants the protection they need to grow and thrive. It’s ideal for planting lilies, lotus or groupings of bog plants. The large, deep tub offers plenty of room for tropical or hardy lilies to expand. It’s free of holes or lattices, so it keeps plants and soil neatly inside.",Non-Rx
199677,https://www.chewy.com/chewy-egift-card/dp/226306,Chewy eGift Card,,,,,"Chewy eGift Cards are perfect for holidays, special occasions and birthdays. If you know someone who's adding a pet to their family, celebrate their new friend with a Chewy eGift Card. You can donate a Chewy eGift Card directly to animal shelters and rescues in need through Wish List. Give the gift of Chewy to the pet lovers in your life!eGift Card DetailsSending an eGift CardYour eGift Card amount will be charged when you place your order.If you send an eGift Card today, it will be emailed to your recipient typically within 90 minutes after ordering. Some orders may take longer. If you choose a later date, eGift Cards are sent by 1 p.m. ET. For any inquiries regarding delivery status, call 800-672-4399.Redeeming an eGift CardUse eGift Cards to shop on Chewy.com and Chewy mobile apps.There's no expiration date or hidden fees on eGift Cards.Check your balance and save your eGift Card in your Chewy account.More DetailseGift Cards are not returnable, refundable or redeemable for cash except as required by law.eGift Cards cannot be purchased with coupons, promotional offers or Chewy Gift Cards.By purchasing an eGift Card, you agree to our Chewy Gift Card Terms & Conditions. Sold and delivered by Chewy Promotions, LLC., a Chewy company.",Non-Rx
97374,https://www.chewy.com/kent-marine-nano-reef-part-b-reef/dp/124938,"Kent Marine Nano Reef Part A & B Reef Aquarium pH Treatments, 8-oz bottle",Kent Marine,$11.99,$11.39,,"Provide your reef with all the important nutrients they need while maintaining proper pH with Kent Marine Nano Reef Part A & B Reef Aquarium pH Treatments. Marine reef inhabitants require calcium, magnesium, strontium, iron and other elements found in natural salt water. When used together, Kent Marine Nano Reef Part A & B Reef Aquarium pH Treatments provides all the necessary major, minor and trace ions in proper ratios to maintain proper water parameters in nano reefs and other small reef systems. This easy-to-use, two-part liquid system simplifies reef supplementation for healthy coarl and invertebrate growth.",Non-Rx
94421,https://www.chewy.com/api-ph-up-freshwater-aquarium-water/dp/122019,API pH Up Freshwater Aquarium Water Treatment,API,$19.48,$18.51,,"Help safely and quickly raise the pH in your freshwater aquarium for more alkaline water conditions with API pH Up Aquarium Water Treatment. Different fish need different pH levels to stay healthy. For example, most freshwater fish thrive in levels between 6.5 and 7.5, but Cichlids and crustaceans require higher pH levels between 7.8 and 8.8. Levels that are too high or too low can cause stress, illness and death, so testing is crucial to the health of your fish. API pH Up Aquarium Water Treatment is designed to raise pH in water that tests at an undesirable level. It is fast-acting, colorless and easy to use. It will not cloud or color aquarium water and because it's phosphate- and nitrate-free, it will not encourage algae growth.",Non-Rx
198203,https://www.chewy.com/microbe-lift-concentrated-barley/dp/224831,"Microbe-Lift Concentrated Barley Straw Extract & Peat Pond Cleaning Liquid, 16-oz bottle",Microbe-Lift,$16.95,$16.10,,"Enjoy clear and healthy pond water with Microbe-Lift Concentrated Barley Straw Extract & Peat Pond Conditioning Liquid! This concentrated formula assists in the breakdown of sludge and muck on your pond floor, creating a healthier environment for fish and plants. Organic peat works to soften pond water and can give lined ponds beneficial properties similar to natural ponds. Meanwhile, humic and tannic acids are slowly released to help plants absorb key nutrients and protect them from heavy metals or other toxic agents. Create and balance a thriving aquatic ecosystem. This formula is also safe for homes with curious children and furry friends.",Non-Rx
94417,https://www.chewy.com/api-ph-down-freshwater-aquarium-water/dp/122015,API pH Down Freshwater Aquarium Water Treatment,API,$14.49,$13.77,,"Safely and quickly lower the pH in your freshwater aquarium for more acidic water conditions with API's pH Down Aquarium Water Treatment.  Different fish need different pH levels to stay healthy. For example, most freshwater fish thrive in levels between 6.5 and 7.5, but Cichlids and crustaceans require higher pH levels between 7.8 and 8.8. Levels that are too high, or too low, can cause stress, illness and even lead to loss, so testing is crucial to the health of your fish. API pH Down is designed to lower pH in water that tests at an undesirable level. It is fast-acting, colorless and easy to use. It should not cloud or color aquarium water, and because it's phosphate- and nitrate-free, it should not encourage algae growth.",Non-Rx
94444,https://www.chewy.com/api-proper-ph-75-aquarium-water/dp/122043,"API Proper pH 7.5 Aquarium Water Treatment, 9.2-oz bottle",API,$8.49,$8.07,,"Automatically set and stabilize pH with API's Proper pH 7.5 Aquarium Water Treatment. Different fish need different pH levels to stay healthy. For example, goldfish, mollies, guppies and barbs thrive at  7.5. Levels that are too high, or too low can cause stress, illness and can even lead to fish loss. This API water treatment is formulated to help modify and maintain pH for several weeks while neutralizing harmful chlorine and toxic heavy metals. It also contains soothing aloe vera and electrolytes to help heal damaged tissue and help prevent electrolyte imbalance. Best of all, it's easy to use and fast dissolving, making it ideal to use during aquarium setup or water changes.",Non-Rx
94439,https://www.chewy.com/api-proper-ph-70-aquarium-water/dp/122035,"API Proper pH 7.0 Aquarium Water Treatment, 8.8-oz bottle",API,$10.98,$10.43,,"Help set and stabilize pH levels with API's Proper pH 7.0 Aquarium Water Treatment. Different fish need different pH levels to stay healthy, and most communities thrive at 7.0. Levels that are too high, or too low, can cause stress, illness and can even lead to fish loss. This API water treatment is formulated to modify and maintain pH for several weeks while neutralizing harmful chlorine and toxic heavy metals. It also contains soothing aloe vera and electrolytes to help heal damaged tissue and help prevent electrolyte imbalance. Best of all, it's easy to use and fast dissolving, making it ideal to use during aquarium setup or water changes.",Non-Rx
94358,https://www.chewy.com/api-ph-freshwater-aquarium-test-kit/dp/121959,"API pH Freshwater Aquarium Test Kit, 250 count",API,$7.99,$7.59,,"Easily and accurately measure the pH level to maintain a healthy freshwater aquarium with API pH Freshwater Aquarium Test Kit. Fish require a specific pH level to thrive. Waste, uneaten food and tap water can change pH levels and create harmful conditions for your fish and plants. This kit measures pH range from 6.0 to 7.6 and comes with pH test solution, glass test tube and easy-to-read pH color chart. Just fill the test tube with water, add a few drops of test solution and compare results with the color chart. Then follow the recommendations on the chart if any action needs to be taken. Test weekly to maintain a healthy balance.",Non-Rx
165856,https://www.chewy.com/api-pond-ph-down-pond-water-ph/dp/192559,"API Pond pH Down Pond Water pH Reducing Solution, 16-oz bottle",API,$15.99,$15.19,1.2 pounds,Make your outdoor area more hospitable with API Pond pH Down Pond Water pH Reducing Solution. This solution lowers the pH level of your pond water by neutralizing alkaline substances to make it safe for fish and aquatic plants. This phosphate-free formula contains no algae-promoting phosphates and will not cloud or color your water. Maintain a healthy environment for your plants and underwater friends with API Pond pH Down Pond Water pH Reducing Solution.,Non-Rx
97592,https://www.chewy.com/fluval-sea-alkalinity-water-treatment/dp/125155,"Fluval Sea Alkalinity Water Treatment, 8-oz bottle",Fluval,$3.79,$3.60,,"Support strong coral and invertebrate growth and maintain optimal pH levels with Fluval Sea Alkalinity Water Treatment. Alkalinity plays a key role in healthy coral growth. Fluval Sea Alkalinity Water Treatment helps to offset the constant depletion of alkaline by coral, coralline algae growth, supporting buffering and natural biological processes. It is made of pharmaceutical-grade sodium carbonate, sodium bicarbonate and sodium borate, free of unwanted contaminates and does not contain gluconates, nitrates or phosphates.",Non-Rx
165858,https://www.chewy.com/api-pond-ph-up-pond-water-ph-raising/dp/192561,"API Pond pH Up Pond Water pH Raising Solution, 16-oz bottle",API,$15.99,$15.19,1.25 pounds,Make your outdoor area more hospitable with API Pond pH Up Pond Water pH Raising Solution. This solution raises the pH level of your pond water by making it more alkaline and safer for fish and aquatic plants. It also neutralizes acid substances that contribute to low pH. This phosphate-free formula contains no algae-promoting phosphates and will not cloud or color your water. Maintain a healthy environment for your plants and underwater friends with API Pond pH Up Pond Water pH Raising Solution.,Non-Rx
238526,https://www.chewy.com/reeflowers-ph-buffer-94-ph-aquarium/dp/265015,Reeflowers pH Buffer 9.4 pH+ Aquarium Water Treatment,Reeflowers,$29.75,$28.26,,Boost your pal’s pH levels with Reeflowers pH Buffer 9.4 pH+ Aquarium Water Treatment. This water treatment for aquariums is designed to effectively raise the pH and KH levels. It is formulated to help maintain high pH environments. This water treatment is crafted to aid in the formation of coral skeletons. It is suitable for use in both saltwater and freshwater aquariums.,Non-Rx
238523,https://www.chewy.com/reeflowers-ph-minus-aquarium-water/dp/265013,"Reeflowers pH Minus Aquarium Water Treatment, 34-oz bottle",Reeflowers,$19.93,$18.93,,Balance your underwater buddy’s home with Reeflowers pH Minus Aquarium Water Treatment. This water treatment for aquariums is designed to effectively lower pH levels. It is formulated to help promote the health of living organisms. This water treatment is crafted to aid in the creation of natural environments. It is suitable for maintaining a stable pH value when used regularly.,Non-Rx
98646,https://www.chewy.com/tetra-correct-ph-70-freshwater/dp/126203,"Tetra Correct pH 7.0 Freshwater Conditioner, 8 count",Tetra,$2.92,$2.77,1.94 ounces,Maintain neutral pH in your community aquarium with Tetra Correct pH 7.0 Freshwater Conditioner. Changes in pH can cause stress in your fish which can lead to illness or even death. Tetra Correct pH 7.0 Freshwater Conditioner prevents these harmful pH swings and reduces stress with easy-to-use fizz tabs. It can be used as part of your regular aquarium maintenance or as needed to maintain proper pH levels.,Non-Rx
94450,https://www.chewy.com/api-proper-ph-82-aquarium-water/dp/122049,"API Proper pH 8.2 Aquarium Water Treatment, 7.1-oz bottle",API,$10.98,$10.43,,"Help set and stabilize pH levels with API's Proper pH 8.2 Aquarium Water Treatment. Different fish need different pH levels to stay healthy. For example, Saltwater, Brackish and African Cichlids thrive at 8.2. Levels that are too high, or too low, can cause stress, illness and can even lead to fish loss. This API water treatment helps modify and maintain pH for several weeks while neutralizing harmful chlorine and toxic heavy metals. It also contains soothing aloe vera and electrolytes to help reduce fish stress. Best of all, it's easy to use and fast dissolving, making it ideal to use during aquarium set up or water changes.",Non-Rx
