item_number,url,title,brand,advertised_price,autoship_price,weight,desc,Prescription
147782,https://www.chewy.com/tiny-tiger-chunks-in-extra-gravy/dp/174615,Tiny Tiger Chunks in EXTRA Gravy Seafood Recipes Variety Pack Grain-Free Canned Cat Food,Tiny Tiger,$18.05,$17.15,4.5 pounds,"Feed your cat’s biggest dreams with a bowlful of delicious, grain-free nutrition. Tiny Tiger Chunks in Extra Gravy recipes deliver the protein your mighty feline needs to perform at his best, with a variety of crave-able proteins—including real whitefish, salmon and tuna. It’s a complete and balanced diet in every can, and a total showstopper when it comes to flavor and nutrition. Your cat will love the taste of real fish in savory gravy, and you can feel good knowing each bite packs the nutrients he needs to stay in tip-top shape, like vitamins, minerals and essential amino acids like taurine. Plus, there’s real broth to add healthy hydration, and never any grains like corn, wheat or soy. Open up a can and feed the stripes within!",Non-Rx
152846,https://www.chewy.com/frisco-colorful-fetch-squeaky-tennis/dp/179624,"Frisco Colorful Fetch Squeaky Tennis Ball Dog Toy, Medium, 3 count",Frisco,$4.14,,1.92 ounces,"Whether you’re playing singles or doubles, these squeaking tennis balls from Frisco by Chewy are sure to turn up the fun. They provide the bouncing action and loud squeaking dogs love—in fun color combinations! Unlike regular tennis balls, though, these are covered with non-abrasive felt that’s gentle on your dog’s teeth and gums when they catch them. Get your pup chasing after them for daily play and exercise.",Non-Rx
271686,https://www.chewy.com/cox-vet-lab-gastroade-pellets-horse/dp/298106,Cox Vet Lab Gastroade Pellets Horse Supplement,Cox Vet Lab,$30.95,$29.40,9 pounds,"Providing horse parents with a new approach to treating gastric distress, Cox Vet Lab Gastroade Pellets Horse Supplement helps support a healthy digestive system. If your horse is struggling with gastric issues, he will love the soothing feeling of aloe vera and kaolin offered in Cox Vet Lab Gastroade Pellets Horse Supplement, as it works to help heal his stomach lining. Rich in calcium and the alfalfa taste that horses love, your equine friend’s GI tract will thank you.",Non-Rx
294538,https://www.chewy.com/zimecterin-ivermectin-oral-paste/dp/304014,Zimecterin (Ivermectin) Oral Paste Horse Dewormer,Zimecterin,$82.90,,,"For use in animals only. Warning: FDA HAS NOT APPROVED Ivermectin for preventing or treating COVID-19 in humans. A single, oral dose of Zimecterin Ivermectin Paste Horse Treatment can help you treat and control parasites in your horse, including large and small strongyle, pinworms, ascardis, hairworms, large mouth stomach worms, bots, lungworms, intestinal threadworms, and summer sores. Zimecterin Ivermectin Paste Horse Treatment is also effective in treating your horse’s dermatitis brought on by neck threadworm microfilariae. Safe horses of all ages and classes, it can even be given to your pregnant mare or stallion you’re wanting to stud.Animal ivermectin products are very different from those approved for humans. Use of animal ivermectin for the prevention or treatment of COVID-19 in humans is dangerous. Click here for more information about Ivermectin and COVID-19.",Non-Rx
304865,https://www.chewy.com/absorbine-veterinary-sore-muscle/dp/168363,Absorbine Veterinary Sore Muscle & Joint Pain Relief Horse Liniment Gel,Absorbine,$55.96,$53.16,,"Safely and gently soothe your sore stallion’s muscles and joints with Absorbine Veterinary Sore Muscle & Joint Pain Relief Liniment Horse Gel. Formulated from a closely-guarded family secret recipe of natural herbs and botanicals, this non-greasy liniment gel delivers targeted, warm, soothing treatment for temporary muscular soreness caused by overexertion, minor injuries and arthritis pain. It humanely yet effective relieves sore joints, tendons, ligaments and muscles, and can even be used preventatively to help loosen stiff joints, muscles and tendons before work.",Non-Rx
154397,https://www.chewy.com/farnam-roll-on-dog-horse-fly/dp/181165,"Farnam Roll-On Dog & Horse Fly Repellent, 2-oz bottle",Farnam,$6.49,$6.17,2.00 ounces,"Keep flies away from your horse’s most sensitive spots with Farnam Roll-On Fly Repellent for Horses, Ponies and Dogs. This fly repellent comes in a convenient roll-on bottle for easy application. Roll-On Fly Repellent works to repel house, stable, face and horn flies from sensitive areas like the nose, eyes, ears and mouth. It’s also great for use near wounds to keep flies away while your horse heals. Plus, you can use it on your horse, pony or pup!",Non-Rx
295002,https://www.chewy.com/absorbine-flys-x-ready-to-use-horse/dp/226115,Absorbine Flys-X Ready To Use Horse & Livestock Insecticide,Absorbine,$31.47,$29.90,,"Shoo, flies! Help ward off flies and other pests with this livestock spray. A water-based formula, Flys-X Ready To Use Livestock Insecticide contains pyrethrin—a botanical insecticide that kills a variety of nuisances like mosquitoes, gnats and blood-sucking lice. Formulated for hobby farmers, it can be used on many different animals such as horses, sheep, pigs and dogs.",Non-Rx
106291,https://www.chewy.com/horsemens-pride-all-natural-himalayan/dp/133725,Horsemen's Pride All-Natural Himalayan Salt on a Rope Salt Block Horse Treat,Horsemen's Pride,$10.95,,4.4 pounds,"Horsemen's Pride Salt on a Rope Horse Treat helps reduce boredom while giving your horse the nutrients she needs. This horse treat features pure Himalayan salt that is incredibly dense to resist breakage from biting, making it last much longer than softer salt snacks. This beneficial treat helps your horse meet her sodium and chloride requirements for overall health—important year round, but especially when the weather warms up. Horsemen's Pride Salt on a Rope Horse Treat will keep your galloping friend healthy, happy and satisfied.",Non-Rx
176625,https://www.chewy.com/altren-altrenogest-solution-horses/dp/203310,Altren (Altrenogest) Solution for Horses,Altren,$31.99,$30.39,,"Altren (Altrenogest) is use to control estrus in mares to maximize breeding efficiency. Altren can help reduce moodiness and temperament changes due to estrus. May also be used to keep your mare out of heat. Provides safe, effective suppression of estrus in mares — 95% effective after 3 days of treatment.",Rx
290005,https://www.chewy.com/strongid-paste-dewormer-horses-20-ml/dp/264394,"STRONGID Paste Dewormer for Horses, 20-ml syringe",STRONGID,$19.98,$18.98,,"Strongid Paste Pyrantel Pamoate Horse Dewormer is a broad-spectrum horse dewormer that’s effective against a variety of internal parasites. The active ingredient, pyrantel pamoate, helps to control and remove large strongyles, small strongyles, roundworms and pinworms. Each syringe treats up to 1,200 pounds of body weight, and the oral paste is convenient to administer. This dewormer is safe for use in breeding, pregnant and lactating mares, as well as in young foals.",Non-Rx
203911,https://www.chewy.com/kentucky-equine-research-restore-sr/dp/230526,"Kentucky Equine Research Restore SR Slow-Release Electrolyte Powder Horse Supplement, 9.9-lb bucket",Kentucky Equine Research,$65.94,$62.64,9.9 pounds,"Designed for maximum effectiveness and absorption, the Kentucky Equine Research Restore SR Slow-release Electrolyte Horse Supplement slowly releases electrolytes over time to support your horse’s health. While concentrated electrolytes are partially absorbed, they’re also partially flushed out. This slow-release delivery supports full absorption and use of the electrolytes by your horse’s body. This formula includes sodium, chloride, potassium and magnesium to replenish those key electrolytes that your horse can lose through sweat. By supporting your horse with the electrolytes his body needs to function, you may help to reduce the risk of issues like dehydration, muscular weakness, overheating, fatigue and poor performance. This formula is sugar-free, so you’re giving your horse only what he needs and nothing more. It also means this supplement is suitable for horses with metabolic issues.",Non-Rx
296410,https://www.chewy.com/pyranha-wipe-n-spray-fly-protection/dp/178129,Pyranha Wipe N' Spray Fly Protection Horse Spray,Pyranha,$42.90,$40.76,,"Help your horse graze in peace with Pyranha’s Wipe N’ Spray Fly Protection. This easy-to-use horse spray has a classic citronella scent and a pyrethrum base—a plant from the daisy family. It is formulated to kill and repel a variety of flies, mosquitoes and gnats, all while conditioning your horse’s coat with a high-shine finish when brushed out. Your pal can get the protection she needs with only one to two ounces per head per day. This protective solution comes available in both a spray bottle and a gallon jug, so you can either apply it as a mist or use a cloth!",Non-Rx
203865,https://www.chewy.com/stride-animal-health-turbo-mag-bcaa/dp/230481,"Stride Animal Health Turbo Mag BCAA Hydration Powder Horse Supplement, 5-lb tub",Stride Animal Health,$53.68,$51.00,7 pounds,"Help your horse stay hydrated and healthy with Stride Animal Health Turbo Mag BCAA Horse Supplement. This robust supplement contains antioxidants, branched chain amino acids (BCAAs), electrolytes, vitamins and minerals designed to improve your horse’s hydration levels, immune function, stamina and stress resistance. BCAAs provide extra support for horses who experience soreness during muscle recovery. Plus, Turbo-Mag BCAA can effectively help horses who have difficulty or loss of sweating, a history of impaction colic, struggle to perform in hot or humid conditions, or consume less water in times of stress.",Non-Rx
198560,https://www.chewy.com/finish-line-apple-day-electrolyte/dp/225188,Finish Line Apple-A-Day Electrolyte Apple Flavor Powder Horse Supplement,Finish Line,$15.00,$14.25,5 pounds,"Because you don’t have time to horse around when it comes to palatability,  Finish Line Apple-A-Day Electrolyte Horse Supplement is apple-flavored to appeal to even the most finicky eater. This formula helps to replace the electrolytes and trace minerals that power your horse’s nerve and muscle function and support hydration. Your horse loses electrolyte salts through daily activities and exercise, and replenishing them is as easy as top dressing his feed with this supplement. This electrolyte contains no sugar, which makes it healthier for your horse and also suitable for the bordering-on-overweight easy keeper or for insulin-resistant horses and ponies. Plus, because this product also contains no artificial colors or fillers, you can feed less of it than other similar products, so it lasts longer to help you save money.",Non-Rx
154149,https://www.chewy.com/panacur-powerpac-equine-paste-10/dp/180917,Panacur Powerpac Equine Paste 10% Horse Dewormer,Panacur,$81.99,,,"Help your equine feel better with Panacur Powerpac 5 Deworner for Horses. This gel is prescribed to help control common internal parasites in horses—specifically large and small strongylus, pinworms and roundworms. Panacur may also help to alleviate arteritis caused by parasites. It's safe for horses of all ages and sizes, plus comes in a unique apple-cinnamon flavor that makes administration easy—and even enjoyable—for your horse.",Non-Rx
295508,https://www.chewy.com/bute-phenylbutazone-generic/dp/204748,Bute Phenylbutazone (Generic) Injectable Solution 20% for Horses,Bute,$35.98,$34.18,,"Help soothe your equine's swelling and discomfort with Bute Injectable for Horses. This solution is made with a specially targeted ingredient—phenylbutazone—which helps to relieve swelling by blocking specific enzymes. It may be prescribed by your veterinarian to treat a variety of temporary inflammatory conditions, such as a pulled tendon, acute laminitis or joint problems. This form of Bute comes as an injectable to provide quick relief.",Rx
294398,https://www.chewy.com/zimecterin-gold-ivermectin/dp/304016,Zimecterin Gold (Ivermectin & Praziquantel) Paste Horse Dewormer,Zimecterin Gold,$151.90,,,"For use in animals only. Warning: FDA HAS NOT APPROVED Ivermectin for preventing or treating COVID-19 in humans. A single, oral dose of Zimecterin Gold Ivermectin & Praziquantel Paste Horse Treatment can help you treat and control parasites in your horse, including large and small strongyle, pinworms, ascardis, hairworms, large mouth stomach worms, bots, lungworms, intestinal threadworms, and summer sores. Zimecterin Gold Ivermectin & Praziquantel Paste Horse Treatment is also effective in treating your horse’s dermatitis brought on by neck threadworm microfilariae. This oral paste is safe and effective for horses of all classes over the age of 2 months.Animal ivermectin products are very different from those approved for humans. Use of animal ivermectin for the prevention or treatment of COVID-19 in humans is dangerous. Click here for more information about Ivermectin and COVID-19.",Non-Rx
240951,https://www.chewy.com/derby-originals-reflective-horse-fly/dp/267433,Derby Originals Reflective Horse Fly Mask w/ Ear & Nose Fringe,Derby Originals,$19.99,,,"Give bugs the boot with the Derby Originals Reflective Horse Fly Mask w/ Ear & Nose Fringe. This fly mask with soft mesh ears for horses is designed to keep flies and other biting pests away from your horse’s eyes, face and ears. It is crafted to block up to 75% of harmful UV rays for protection from the sun and is ideal for sun sensitive, light colored or blue eyed horses. This horse fly mask with nose fringe is constructed using sturdy mesh materials and non-heat transferring fabric for a snug fit that stays in place. It is equipped with double hook and loop closures, reflective trim, fleece edging and eye darts for your amigo.",Non-Rx
201796,https://www.chewy.com/farnam-supermask-ii-horse-fly-mask/dp/228416,Farnam SuperMask II Horse Fly Mask Classic Collection,Farnam,$21.95,,7.36 ounces,"When it comes to your horse's health, enjoy more peace of mind with the Farnam SuperMask II Classic Horse Fly Mask. This ear-free fly mask offers extended eye protection from pesky bugs and debris. The thoughtful design features a double-latch closure under the jaw, making it harder for stablemates to remove.",Non-Rx
190378,https://www.chewy.com/cowboy-magic-super-bodyshine-pet/dp/217027,Cowboy Magic Super Bodyshine Pet Spray,Cowboy Magic,$17.99,$17.09,2 pounds,"Treat your horse like the star she is with Cowboy Magic Super Bodyshine Pet Spray. Your horse, cat or dog can benefit from this quick drying, concentrated formula that helps repel show ring dust while reflecting a full spectrum of light for optimal shine. The pros from Cowboy Magic even added aloe vera to strengthen and condition hair and skin. Reduce the number of trips to the wash rack with a stick-free spray that’ll have your girl trotting in style!",Non-Rx
199677,https://www.chewy.com/chewy-egift-card/dp/226306,Chewy eGift Card,,,,,"Chewy eGift Cards are perfect for holidays, special occasions and birthdays. If you know someone who's adding a pet to their family, celebrate their new friend with a Chewy eGift Card. You can donate a Chewy eGift Card directly to animal shelters and rescues in need through Wish List. Give the gift of Chewy to the pet lovers in your life!eGift Card DetailsSending an eGift CardYour eGift Card amount will be charged when you place your order.If you send an eGift Card today, it will be emailed to your recipient typically within 90 minutes after ordering. Some orders may take longer. If you choose a later date, eGift Cards are sent by 1 p.m. ET. For any inquiries regarding delivery status, call 800-672-4399.Redeeming an eGift CardUse eGift Cards to shop on Chewy.com and Chewy mobile apps.There's no expiration date or hidden fees on eGift Cards.Check your balance and save your eGift Card in your Chewy account.More DetailseGift Cards are not returnable, refundable or redeemable for cash except as required by law.eGift Cards cannot be purchased with coupons, promotional offers or Chewy Gift Cards.By purchasing an eGift Card, you agree to our Chewy Gift Card Terms & Conditions. Sold and delivered by Chewy Promotions, LLC., a Chewy company.",Non-Rx
623894,https://www.chewy.com/doxycycline-hyclate-compounded-oral/dp/272954,"Doxycycline Hyclate Compounded Oral Oil Liquid for Dogs, Cats & Horses",Doxycycline Hyclate Compounded,$39.95,$37.95,,"Doxycycline Hyclate Compounded oral liquid is an oil-based preparation. Doxycycline Hyclate is a tetracycline antibiotic that may be prescribed for certain type of infections, including Lyme Disease, Rocky Mountain Spotted Fever, Leptospirosis, and others. Doxycycline Hyclate Compounded oral liquid is made specifically for your pet.",Rx
157339,https://www.chewy.com/uniprim-powder-horses-apple-flavor/dp/184082,Uniprim Powder for Horses Apple Flavor,Uniprim,$26.82,,,"Help your horse fight bacterial infections with Uniprim. This powdered formula is designed to help treat a wide range of bacterial infections including respiratory tract infections, wounds and skin eruptions, acute urogenital infections, like urinary tract infections (UTIs) and yeast infections, and acute strangles—a disease that causes upper respiratory tract inflammation. This Uniprim Apple Flavor powder is made in the USA and the tasty flavor is easy to administer—simply add it to your horse's feed as directed and keep water readily available.",Rx
106173,https://www.chewy.com/nutramax-cosequin-asu-powder-joint/dp/133606,Nutramax Cosequin ASU Powder Joint Health Supplement for Horses,Nutramax,$139.99,$132.99,2.9 pounds,"Cosequin ASU is veterinarian formulated with avocado/soybean unsaponifiables (ASU), glucosamine, chondroitin sulfate, methylsulfonylmethane (MSM), and boswellia serrata extract to provide joint health support for equine athletes regardless of discipline or performance level. When performance matters, choose Cosequin.",Non-Rx
239072,https://www.chewy.com/tuffrider-sport-mesh-horse-fly-sheet/dp/265541,TuffRider Sport Mesh Horse Fly Sheet,TuffRider,$57.37,,,Remember to measure for the perfect fit. Help your horse tell flies to buzz off with the TuffRider Sport Mesh Horse Fly Sheet. This fly sheet is designed to keep pesky insects and biting bugs away from your equine companion. The polyester mesh fabric is strong and breathable and the silky-smooth shoulder lining is designed to provide superior comfort. It features a large tail flap to keep bugs away from hard-to-reach places. The double front buckle closures help keep it secure during horseplay and the low cross surcingles and removable leg straps are adjustable for the perfect fit. The reflecting properties of this sheet offer about 50% UV protection from the sun’s harmful and coat-fading rays. It’s also machine washable for easy cleaning. It’s a great accessory to help your pal fully enjoy his time outdoors!,Non-Rx
193239,https://www.chewy.com/vitamin-b12-generic-injectable/dp/219871,"Vitamin B12 (Generic) Injectable Solution, 1000-mcg/mL",Vitamin B12,$5.49,$5.22,,"Vitamin B12 (cyanocobalamin) is a supplement commonly used to treat vitamin B12 deficiencies in animals with gastrointestinal disease. Prescribed by a veterinarian, this injectable solution is used with dogs, cats and horses.",Rx
294843,https://www.chewy.com/animed-biotin-100-hoof-health-powder/dp/135321,AniMed Biotin 100 Hoof Health Powder Farm Animal & Horse Supplement,AniMed,$38.97,$37.02,,"AniMed Biotin 100 Powdered Horse Supplement is a water-soluble formula that contains high concentrated levels of d-Biotin. Along with fats and carbohydrates, this supplement will help metabolize protein, a nutrient vital for normal hoof quality and growth. Made in the USA, this easy-to-feed top dress powder comes with a convenient enclosed scoop.",Non-Rx
196768,https://www.chewy.com/formula-707-calming-apple-flavor/dp/223396,Formula 707 Calming Apple Flavor Pellets Horse Supplement,Formula 707,$46.46,$44.14,5 pounds,"If your horse is nervous, jumpy and distracted, the Formula 707 Calming Apple Flavor Horse Supplement is designed to support a balanced central nervous system for a happier horse and a happier you. This supplement offers comprehensive support by targeting serotonin, nutrition and relaxation to support a calmer, more relaxed horse. With premium quality ingredients like magnesium oxide, thiamine and L-tryptophan, this supplement supports reduced anxiety, proper nutrition and relaxed muscles. With a calmer horse, you’ll be better able to enjoy your rides and provide more effective training.",Non-Rx
100812,https://www.chewy.com/mushers-secret-paw-protection-natural/dp/128333,Musher's Secret Paw Protection Natural Dog Wax,Musher's Secret,$15.99,,,"Musher's Secret Paw Protection Natural Dog Wax provides the ultimate paw protection in any season without the need for uncomfortable dog boots. Your pup will be able to walk without hurting his paws on icy or hot sidewalks, sandy beaches, hard pavement or snow-filled walkways. Musher’s Secret forms a breathable, dense barrier to protect your dog’s paws from the elements in even the most extreme weather conditions. That means no more irritating sand, ice or snow between the paws or stuck to the furry paw pads. This moisturizing formula is a blend of 100% pure natural waxes, including white and yellow beeswax and vitamin E that not only protects but also soothes cracked pads and paws.",Non-Rx
242690,https://www.chewy.com/bimeda-bimectin-paste-187-horse/dp/269177,"Bimeda Bimectin Paste 1.87% Horse Supplement, 0.21-oz tube",Bimeda,$7.99,$7.59,0.80 ounces,"For use in animals only. Warning: FDA HAS NOT APPROVED Ivermectin for preventing or treating COVID-19 in humans. Help your horse combat pesky parasites with Bimeda Bimectin Paste 1.87% Horse Supplement. This easy-to-feed paste helps treat and control a wide variety of parasites in horses including large adult strongyles, pinworms, adult hairworms, large-mouth adult stomach worms, adult threadworms, cutaneous third-stage larvae and so many more. It even helps treat dermatitis caused by neck threadworm microfilariae. This formula comes in a doseable syringe and has a delicious apple flavoring that your neighing neighbor will love!Animal ivermectin products are very different from those approved for humans. Use of animal ivermectin for the prevention or treatment of COVID-19 in humans is dangerous. Click here for more information about Ivermectin and COVID-19.",Non-Rx
325735,https://www.chewy.com/tickcheck-tick-remover-value-3-pack/dp/352004,"TickCheck Tick Remover Value, 3-pack",TickCheck,$4.90,,,"Keep yourself and your paw-tner tick-free with a TickCheck Tick Remover Value. Designed for convenience, the included tick remover tools are a simple, low-cost method for removing ticks of any size from humans, doggos, cats and other furry friends. The thin plastic tip is ideal for removing ticks embedded under thick fur. What’s more, the tools come with a pocket-sized tick identification card with instructions for proper tick removal, as well as a resealable, plastic storage bag.",Non-Rx
294549,https://www.chewy.com/quest-plus-gel-dewormer-boticide/dp/264388,"QUEST PLUS Gel Dewormer & Boticide for Horses & Ponies, 0.5-oz syringe",QUEST,$75.96,$72.16,,"With QUEST PLUS Gel Moxidectin/Praziquantel Adult Horse Dewormer, you can easily treat your horse for a variety of parasites with a single dose. This broad-spectrum dewormer is effective against tapeworms, encysted small strongyle larvae and bots, large strongyles, roundworms, pinworms, hairworms and stomach worms. The unique gel formula dissolves on your horse’s tongue to make deworming easier for you both. This dewormer is approved for use in breeding mares and stallions. Each syringe treats a horse up to 1,500 pounds and contains the active ingredients moxidectin and praziquntel.",Non-Rx
211045,https://www.chewy.com/ultracruz-electrolyte-powder-horse/dp/237634,"UltraCruz Electrolyte Powder Horse Supplement, 5-lb bag",UltraCruz,$34.99,$33.24,,"Help your horse recover from a tough workout with UltraCruz Electrolyte Horse Supplement. This comprehensive blend of macro and micro electrolytes is crafted into a pellet containing sodium, magnesium, calcium and other trace minerals. It can help restore electrolyte levels in your hooved buddy after vigorous exercise or during the hot, summer months. Designed for horses who sweat excessively or do not drink enough water, it may also stimulate thirst while replenishing nutrients and supporting muscle development and recovery. Ideal for all breeds in any stage of life, your mane man will love this tasty pellet supplement.",Non-Rx
125960,https://www.chewy.com/andover-healthcare-coflex-vet-horse/dp/153065,"Andover Healthcare CoFlex Vet Horse, Dog & Cat Bandage, 4-in",Andover Healthcare,$3.11,$2.95,,"Protect your pony’s scrapes, cuts and bruises while they heal using the Andover Healthcare CoFlex Vet Equine Bandage. This premium, self-adhering cohesive bandage is made using woven fabric base material, linear elastic yarns and high-quality latex cohesive. Linear elastic yarns deliver consistent compression without constricting, moving or falling off over time. With superior adhesion, this bandage is sweat and water-resistant and works well even in cold weather, yet is still easy to remove and won’t stick to skin or fur. Convenient and easy to use, it can be applied in a continuous motion. Like all Andover products, this bandage is made in the USA and comes in a variety of colors.",Non-Rx
238011,https://www.chewy.com/malaseb-shampoo-16-oz/dp/264502,Malaseb Shampoo,Malaseb,$38.40,$36.48,,"Malaseb Shampoo is a prescription shampoo recommended by veterinarians to help provide your cat or dog with relief from irritating skin conditions. Chlorhexidine gluconate is an antiseptic that works to help treat bacterial skin infections and miconazole nitrate can help treat fungal infections. Together, these two ingredients can help reduce discomfort, so your furry friend can feel like herself again.",Rx
254056,https://www.chewy.com/terramycin-ophthalmic-ointment-dogs/dp/179180,"Terramycin Ophthalmic Ointment for Dogs, Cats & Horses, 3.5-g",Terramycin,$51.98,$49.38,,,Non-Rx
