item_number,url,title,brand,advertised_price,autoship_price,weight,desc,Prescription
205371,https://www.chewy.com/bluebonnet-feeds-horsemans-elite/dp/231980,"Bluebonnet Feeds Horsemans Elite Ultra Fat High Fat Horse Feed, 50-lb bag",Bluebonnet Feeds,$19.99,$18.99,50 pounds,"Bluebonnet Feeds Horsemans Elite Ultra Fat Horse Food is designed for performance horses and hard keepers. It features high levels of ""cool calorie"" energy sources and a high fat content to keep horses energized and help maintain weight. The high-fiber level helps support your best buddy’s digestive health. Plus, the open label, pelleted format and locked formula ensure safety and consistency for your trusty steed.",Non-Rx
218755,https://www.chewy.com/manna-pro-bite-size-nuggets-apple/dp/269351,Manna Pro Bite-Size Nuggets Apple Flavored Horse Training Treats,Manna Pro,$7.99,$7.59,4 pounds,"Treat your mane man to Manna Pro Bite-Size Nuggets for Horses! These bite-sized snacks make a nutritional treat or reward for your horse. Horses absolutely love these apple-flavored treats—and with added vitamins and minerals, you’ll love giving them! Each tasty, pocket-sized bite is perfect for training, rewarding, stretching and pampering your horse on any occasion. They’re so good, your hay baby will treat you to a nicker whenever you open the bag!",Non-Rx
201894,https://www.chewy.com/omega-fields-omega-nibblers-low-sugar/dp/228517,"Omega Fields Omega Nibblers Low Sugar & Starch Apple Flavor Chews Horse Supplement, 3.5-lb bag",Omega Fields,$29.95,$28.45,3.5 pounds,"Reward your hoofed friend with a tasty snack with Omega Fields Omega Nibblers Low Sugar & Starch Apple Flavor Horse Supplement. These heart-shaped chews are made from Pure Glean stabilized ground flaxseed and natural ingredients for a taste your companion will love. They contain Omega-3 fatty acids to promote a soft and shiny coat, healthy skin and strong hooves. This supplement also includes added vitamins, minerals and trace nutrients to quicken shedding out in spring and decrease inflammation. Omega Fields Omega Nibblers Low Sugar & Starch Apple Flavor Supplement features no artificial preservatives so consider it a safe and flavorful treat for your horse.",Non-Rx
199815,https://www.chewy.com/himalayan-secrets-all-natural/dp/226439,Himalayan Secrets All-Natural Compressed Himalayan Rock Salt Block,Himalayan Secrets,$39.95,$37.95,22 pounds,"Himalayan Secrets® Compressed Himalayan Salt Blocks are made with 100% Natural High Quality Himalayan Salt that has been washed thoroghly and free from any contaminates. They contain up to 84 minerals and trace elements such as Iron, Magneium, and Calcium that are essential for all livestock at all life stages. Its a convenient and ideal source of bio-energetic resource for most animals and livestock such as horses, cows, buffalo, camels, sheep, goats, pet, zoo, and wild animals.",Non-Rx
214420,https://www.chewy.com/cavalor-pianissimo-horse-feed-44-lb/dp/240990,"Cavalor Pianissimo Horse Feed, 44-lb bag",Cavalor,$47.99,$45.59,44 pounds,"Soften your horse’s hot-blooded tendencies with Cavalor Pianissimo Horse Feed. Specially formulated to calm “hot”, stressed or hard to handle horses, this low-protein, low-energy feed promotes focus and reduced excess energy levels in horses. Ideal for horses reducing training after competition, horses on stall rest and those sensitive to high levels of protein, it can be fed daily or started a few days before events or shows to promote calm when it’s most needed. The lower protein content also makes it suitable for feeding with hays or grasses that are rich in protein, including spring grass and alfalfa. Make your high-spirited equine feel like a calm little pussycat with this effective stress control formula!",Non-Rx
109460,https://www.chewy.com/buckeye-nutrition-all-natural-apple/dp/136840,"Buckeye Nutrition All-Natural Apple Horse Treats, 4-lb bag",Buckeye Nutrition,$9.95,$9.45,,"Pony up the good stuff with Buckeye Nutrition All Natural Apple Snaps Horse Treats. Specially crafted for horses of all ages, these treats are a tasty way to reward your horse after a day of happy trails. Made with real apples for an enticing flavor, these all-natural treats are free of additives, preservatives, and artificial flavorings. And with zero added sugar, it’s easily digestible and perfectly nutritious. Plus, the bag is designed with a handy reseal to keep them fresh.",Non-Rx
115408,https://www.chewy.com/stud-muffins-variety-pack-molasses/dp/142663,"Stud Muffins Variety Pack Molasses, Cinnamon & Peppermint Horse Treats, 45-oz bag",Stud Muffins,$16.49,$15.67,,"Your horse will whinny and nicker for the Stud Muffins Variety Flavor Horse Treats. Made 100 percent by hand with love and devotion, these tasty and nutritious treats are the ultimate reward, whether you have one horse or an entire stable. The recipe starts with good-for-them grains like wheat, oats, barely and corn, and then it’s fortified with flaxseed and other wholesome ingredients—and it’s all to make sure they’re as healthy as they are enjoyable. Perfect for training and picky eaters, horses go crazy for them!",Non-Rx
537982,https://www.chewy.com/blue-seal-inspire-peak-performance/dp/537974,"Blue Seal Inspire PEAK Performance Horse Feed, 50-lb bag",Blue Seal,$23.99,$22.79,50 pounds,"Since the Blue Seal Inspire PEAK Performance Horse Feed is designed to keep your equine buddy feeling his best at every stage of his life. It’s ideal for growing horses, active performance horses, breeding stallions and pregnant or lactating mares, so it’s a simple way to support all of your horses’ nutritional needs. The feed features multiple calorie sources, including a blend of fat, fiber and controlled starch, so it delivers balanced energy and promotes an optimal body condition. Essential amino acids mean protein is available to support growth and muscle tissue rebuilding. Yeast biotics promote healthy tummies, while vitamins and minerals support joint and bone health and strength.",Non-Rx
768070,https://www.chewy.com/nutrena-empower-digestive-balance/dp/768062,"Nutrena Empower Digestive Balance Horse Supplement, 40-lb bag",Nutrena,$59.98,$56.98,40 pounds,"Many horses, regardless of age or lifestyle, can suffer digestive upset. These challenges can be even greater in performance horses that are under stress from traveling, performing, and ever-changing schedules and environments. Nutrena Empower Digestive Balance includes a broad spectrum of vitamins, nutrients, and probiotics that address most gastrointestinal deficiencies and can help set your horse back on track to optimal performance. Marine-sourced calcium supports gastric health by helping to regulate your horses’ natural stomach pH levels. Zinc and butyric acid support robust gut tissue integrity for efficient nutrient absorption. This proprietary mix features prebiotics and probiotics providing bioactive compounds that encourage beneficial gut microflora. Nutrena Empower Digestive Balance is a top dress pellet equine supplement designed to support overall gastrointestinal health and maintain normal gastric pH in horses of all stages of life and activity levels. Nutrena Empower Digestive Balance is flavored with peppermint to ensure your horse accepts this digestive supplementation. Please see the tag on the bag for complete feeding directions. Grazing, hay, and pelleted feed, in addition to supplementation, are key components of a healthy diet. Nutrena Empower Digestive Balance should always be fed in addition to a balanced diet. Packaged in a 40lb bag.",Non-Rx
249447,https://www.chewy.com/tribute-equine-nutrition-essential-k/dp/275917,"Tribute Equine Nutrition Essential K with Fly Control formula Horse Food, 50-lb bag",Tribute Equine Nutrition,$37.99,$36.09,50 pounds,"Tribute Equine Nutrition Essential K with Fly Control Horse Food is a nutritional supplement formulated with diflubenzuron, an insect growth regulator. This ingredient helps prevent the occurrence of horn flies, house flies, face flies and stable flies on manure waste of treated horses. This food can be fed on its own or used as a top dress with another Tribute product.",Non-Rx
199821,https://www.chewy.com/equus-magnificus-german-minty-muffin/dp/226448,Equus Magnificus The German Minty Muffin Peppermint Horse Treats,Equus Magnificus,$46.95,$44.60,6 pounds,"Skip the sugar cubes and give your hoofed friend Equus Magnificus The German Minty Muffin Horse Treat. This fresh twist on a muffin has a Brach’s Star Brite mint center and real peppermint oil for enticing flavor. The recipe is made of fresh, natural ingredients so you can feel good about how you’re nourishing your mane pal. With a soft and ultra-chewable texture, it’s easy to enjoy and great for hiding medicine inside. Plus, the bag is designed with a handy resealable top to keep these Minty Muffins fresh.",Non-Rx
200627,https://www.chewy.com/stabul-nuggets-molasses-free/dp/227253,"Stabul Nuggets Molasses-Free Fenugreek Horse Treats, 5-lb bag",Stabul,$21.99,$20.89,5 pounds,"Reward your favorite steed with carefully crafted Stabul Nuggets Fenugreek Horse Treats. These fenugreek-flavored nuggets are a tasty option for horses who have chronic health issues like Cushing's disease, insulin resistance, equine metabolic syndrome, equine polysaccharide storage myopathy, colic and founder. The special locked formula recipe contains healthy ingredients like beet pulp, flaxseed, biotin and a probiotic. And you’ll feel good knowing these nutritious biscuits are 12% protein with only 2% fat.",Non-Rx
115401,https://www.chewy.com/stud-muffins-molasses-horse-treats-90/dp/142653,Stud Muffins Molasses Horse Treats,Stud Muffins,$22.60,$21.47,,"Your horse will whinny and nicker for the Stud Muffins Horse Treats. Made 100 percent by hand with love and devotion, these tasty and nutritious treats are the ultimate reward, whether you have one horse or an entire stable. The recipe starts with good-for-them grains like wheat, oats, barely and corn, and then it’s fortified with flaxseed and other wholesome ingredients—and it’s all to make sure they’re as healthy as they are enjoyable. Perfect for training and picky eaters, horses go crazy for them!",Non-Rx
248241,https://www.chewy.com/right-choice-senior-pellet-horse-feed/dp/274713,"Right Choice Senior Pellet Horse Feed, 50-lb bag",Right Choice,$29.99,$28.49,50 pounds,"Support your aging equine friend’s health when you serve her Right Choice Senior Pellet Horse Feed. This feed contains a balanced blend of amino acids, organic minerals, antioxidants and omega 3 and 6 fatty acids for overall health. It’s crafted with added calories from high-quality fat and fiber and features essential vitamins to support a healthy immune system. And to make sure your mane mare has a happy tummy, it’s even packed with probiotics!",Non-Rx
373166,https://www.chewy.com/miracle-salt-collective-natural/dp/399376,Miracle Salt Collective Natural Himalayan Salt Lick,Miracle Salt Collective,$12.99,$12.34,7 pounds,"Replenish your herds’ necessary nutrients, naturally.  Miracle Salt Collective Natural Himalayan Salt Lick on a Rope is an organic Himalayan pink salt supplement that can be used every day by horses, cattle, deer, elk, bison, sheep, goats, moose and even birds for beak sharpening! It contains over 84 different minerals including iron, magnesium, and calcium and is an ideal way to help your farm friends replace depleted nutrients.",Non-Rx
280248,https://www.chewy.com/crypto-aero-restore-mash-mix-horse/dp/306640,Crypto Aero Restore Mash & Mix Horse Feed,Crypto Aero,$32.00,$30.40,20 pounds,"Quench your riding companion’s thirst and help him refuel after a busy day with Crypto Aero Restore Mash & Mix Horse Feed. Designed to rehydrate your horse after exercise, stress or travel, this nutritious supplement is packed with vitamins and minerals that may be lost in sweat after vigorous work or exercise. In cold climates, this wholesome feed is a simple way to hydrate your horse or pony if she isn’t drinking enough water.",Non-Rx
131783,https://www.chewy.com/tough-1-all-natural-himalayan-rock/dp/158827,Tough-1 All-Natural Himalayan Rock Salt Block Horse Treat,Tough-1,$8.60,,2.2 pounds,"The Tough-1 Himalayan Rock Salt Block comes straight from the Himalayan Mountains. This 100% natural treat provides your horse with iron, potassium and magnesium in a block he’s sure to love. These essential vitamins are vital in maintaining your horse’s health and there’s no easier way to provide those nutrients than through an enticing treat. The rock-hard design is difficult for your horse to break, ensuring it’s safe and long-lasting. Plus, this salt block is much more weather-resistant so it’ll last longer outside than other salt licks!",Non-Rx
257216,https://www.chewy.com/cavalor-crunchies-molasses-free-horse/dp/283670,"Cavalor Crunchies Molasses Free Horse Treats, 3.30-lb bag",Cavalor,$18.49,$17.57,3.3 pounds,"Looking for a healthy treat for your horse? Look no further than Cavalor Crunchies Molasses Free Horse Treats! Horses love the taste of these nutritious treats that are packed with delectable carrot chunks. No molasses makes for a healthier snack that you don’t have to feel guilty about giving. They’re also small enough to fit in a pocket, which makes them a great and practical reward for both you and your horse!",Non-Rx
328935,https://www.chewy.com/nickerdoodles-original-handmade/dp/355198,NickerDoodles The Original Handmade Natural Horse Treats,NickerDoodles,$19.99,$18.99,2 pounds,"Your horse will go buck wild for these NickerDoodles The Original Handmade Natural Horse Treat! These gourmet goodies are handcrafted with six natural ingredients that are easy to digest—wheat bran, oats, molasses products, barley, corn and flax seed. They make tasty rewards and because they have a super soft texture, they also make great equine pill pockets!",Non-Rx
767958,https://www.chewy.com/nutrena-safechoice-original-horse/dp/767950,"Nutrena SafeChoice Original Horse Feed, 50-lb bag",Nutrena,$33.57,$31.89,50 pounds,"Nutrena SafeChoice Original horse feed is a high-quality, controlled starch feed option for horses of all ages and sizes. The controlled starch content in this horse feed helps to support healthy digestion and metabolism, making it a great choice for horses with sensitive digestive systems. It also includes Topline Balance, Nutrena's unique approach to topline health, and contains calorie-rich fats from vegetable oil and amino acids to support muscle development and maintenance. Prebiotics and probiotics aid in nutrient digestion and support intestinal microbes for more efficient absorption of nutrients. Guaranteed maximums of starch and sugar levels help take the worry out of feeding. Nutrena SafeChoice Original horse feed is scientifically balanced to meet nutritional requirements of horses in all life stages and convenient for feeding a wide range of horses. The feed includes organic trace mineral complexes to support immune system strength, Plus, every bag of Nutrena feed delivers consistent nutrient levels. This equine feed comes packaged in a 50lb bag.",Non-Rx
115406,https://www.chewy.com/stud-muffins-peppermint-horse-treats/dp/142661,"Stud Muffins Peppermint Horse Treats, 20-oz tub",Stud Muffins,$12.79,$12.15,,"Your horse will whinny and nicker for the Stud Muffins Peppermint Flavor Horse Treats. Made 100 percent by hand with love and devotion, these tasty and nutritious treats are the ultimate reward, whether you have one horse or an entire stable. The recipe starts with good-for-them grains like wheat, oats, barely and corn, and then it’s fortified with flaxseed and other wholesome ingredients—and it’s all to make sure they’re as healthy as they are enjoyable. Perfect for training and picky eaters, horses go crazy for them!",Non-Rx
633238,https://www.chewy.com/kalmbach-feeds-sweet-n-salty-banana/dp/633230,"Kalmbach Feeds Sweet N Salty Banana Flavored Horse Salt Treat, 4-lb brick",Kalmbach Feeds,$7.99,$7.59,4 pounds,"Give your horse a delicious treat he’ll love to lick with Kalmbach Feeds Sweet N Salty Banana Flavored Horse Salt Treat! Made in the United States, these wholesome saltlicks feature a delicious banana flavor your hoofed friend is bound to love. While it is packed with delicious flavor, this saltlick is intended for intermittent use, as it is designed to be a special treat for your friend. Its large size lets it last for a long time if used as directed. This trace mineralized salt treat is furtastic for rewarding your horse. It is not a major source of nutrition for your pal, but it is certainly a major source of fun and flavor! Simply serve it to your friend as directed and watch him lap up the goodness.",Non-Rx
301842,https://www.chewy.com/buckeye-nutrition-gro-n-win-pelleted/dp/328164,Bundle: Buckeye Nutrition Gro 'N Win Pelleted Feed + Reasons Joint Support Horse Treats,Buckeye Nutrition,$38.69,$36.76,,"Enhance your equine’s diet and keep his joints healthy with this combo of Buckeye Nutrition Gro ‘N Win Horse Feed Supplement and Buckeye Nutrition Reasons Joint Support Horse Treats. The first is perfect as a standalone feed or as a supplement to your horse’s daily grain diet, it’s designed to go along with forage to supply all the essential nutrients—minus the excess calories. The second is specially crafted for horses of all ages, delivering joint support in a tasty package. The scientific formula of glucosamine, chondroitin sulfate, and MSM work to improve overall joint health, which means happy trails for a long time to come.",Non-Rx
199677,https://www.chewy.com/chewy-egift-card/dp/226306,Chewy eGift Card,,,,,"Chewy eGift Cards are perfect for holidays, special occasions and birthdays. If you know someone who's adding a pet to their family, celebrate their new friend with a Chewy eGift Card. You can donate a Chewy eGift Card directly to animal shelters and rescues in need through Wish List. Give the gift of Chewy to the pet lovers in your life!eGift Card DetailsSending an eGift CardYour eGift Card amount will be charged when you place your order.If you send an eGift Card today, it will be emailed to your recipient typically within 90 minutes after ordering. Some orders may take longer. If you choose a later date, eGift Cards are sent by 1 p.m. ET. For any inquiries regarding delivery status, call 800-672-4399.Redeeming an eGift CardUse eGift Cards to shop on Chewy.com and Chewy mobile apps.There's no expiration date or hidden fees on eGift Cards.Check your balance and save your eGift Card in your Chewy account.More DetailseGift Cards are not returnable, refundable or redeemable for cash except as required by law.eGift Cards cannot be purchased with coupons, promotional offers or Chewy Gift Cards.By purchasing an eGift Card, you agree to our Chewy Gift Card Terms & Conditions. Sold and delivered by Chewy Promotions, LLC., a Chewy company.",Non-Rx
367310,https://www.chewy.com/pedigree-chopped-ground-dinner/dp/241217,Pedigree Chopped Ground Dinner Variety Pack Adult Wet Dog Food,Pedigree,$49.34,$46.87,,"Mealtime is always a highlight of a hound’s day, especially when you serve Pedigree’s Chopped Ground Dinner Variety Adult Wet Dog Food! This variety pack features 30 convenient, single-serve pouches and three wag-worthy recipes, including Beef, Bacon and Cheese Flavor, Bacon & Filet Mignon Flavor and Meaty Ground Dinner with Hearty Chicken. Each recipe features either chopped pieces of real chicken or beef. Serve it on its own or use it as a tasty topper for your pup’s favorite kibble.",Non-Rx
130982,https://www.chewy.com/purina-beneful-incredibites-variety/dp/143859,Purina Beneful IncrediBites Variety Pack Canned Dog Food,Purina Beneful,$10.75,$10.21,2.25 pounds,"Feed your little dog the assortment of big flavors he loves while also providing proper nutrition with a Purina Beneful IncrediBites Variety Pack Canned Dog Food. The bite-sized and meaty chunks found in each recipe are chopped up purposefully with his small mouth and teeth in mind, and ingredients that include real farm-raised beef, chicken or salmon help create protein-rich options he'll crave meal after meal. Each recipe offers 100% complete and balanced nutrition for small-breed adult dogs and delivers essential vitamins and nutrients. Made without artificial colors, flavors or preservatives, each variety in this pack offers a combination of meat, poultry or fish along with other high-quality ingredients, helping deliver a healthy food choice that also tastes good. Each bite is full of flavor that will get his little tail wagging every day you serve up one of the different and delicious options found in this Purina Beneful IncrediBites variety pack.",Non-Rx
142325,https://www.chewy.com/weruva-barons-batch-variety-pack/dp/169219,Weruva Baron's Batch Variety Pack Grain-Free Canned Dog Food,Weruva,$55.99,$53.19,8.25 pounds,"Treat your pooch to the paw-licking nutrition of the Weruva Baron's Batch Variety Pack Grain-Free Canned Dog Food. “Give me more meat,” says your hangry bestie, so open up a can for a culinary experience he'll look forward to in every bowl. The variety pack includes gravylicious recipes with real meat as the top ingredient like beef and chicken, for easily-digestible protein to support healthy muscles. Every bite is loaded with vitamins, minerals, omegas and antioxidants for overall health, and real shredded meat and veggies you can actually see!",Non-Rx
138487,https://www.chewy.com/cesar-home-delights-classic-loaf-in/dp/165448,"Cesar Home Delights & Classic Loaf in Sauce Variety Pack Small Breed Adult Wet Dog Food Trays, 3.5-oz, case of 36",Cesar,$40.98,$38.93,7.88 pounds,"Give your pooch a choice with Cesar Home Delights & Classic Loaf in Sauce Variety Pack Wet Dog Food. Perfect for large or small dogs, the delicious flavors and smells will delight even the pickiest of pals. These formulas are enhanced with vitamins and minerals, which means every single-serve tray is part of a balanced and complete diet. They’re perfect to serve your pal as a meal on their own or as a delicious dry food topper. Plus, the convenient trays have easy peel-away freshness seals to make mealtime a snap.",Non-Rx
128536,https://www.chewy.com/cesar-classic-loaf-in-sauce-variety/dp/155619,"Cesar Classic Loaf in Sauce Variety Pack Grain Free Small Breed Adult Wet Dog Food Trays, 3.5-oz, case of 36",Cesar,$39.97,$37.97,7.875 pounds,"Give your foodie pup a hi-brow treat with Cesar Classic Loaf in Sauce Grilled Chicken, Filet Mignon, Porterhouse Steak, Beef, Chicken & Liver, and Turkey Variety Pack. Perfect for large or small dogs, the grilled chicken flavor, filet mignon flavor, porterhouse steak flavor, beef recipe, chicken & liver recipe, and turkey recipe and smells will delight even the pickiest of pals. These formulas are enhanced with vitamins and minerals, which means every single-serve tray is part of a balanced and complete diet. They’re perfect to serve your pal as a meal on their own or as a delicious dry food topper. Plus, the convenient trays have easy peel-away freshness seals to make mealtime a snap.",Non-Rx
659838,https://www.chewy.com/pedigree-chopped-ground-dinner-filet/dp/141610,Pedigree Chopped Ground Dinner Filet Mignon Flavor & Beef Adult Canned Wet Dog Food Variety Pack,Pedigree,$39.88,,,"Give your best buddy a hearty choice of meals with the Pedigree Chopped Ground Dinner Variety Pack With Filet Mignon & Beef Canned Dog Food. Made with a ground texture that will make his mouth water, this meaty feast contains optimal levels of oils and minerals to promote healthy skin and a glistening coat. The balanced recipe is also highly digestible, which means your dog can easily absorb all those essential nutrients—so you can feel confident that he’s getting the most out of every meal. But all he’ll really care about is the irresistible flavor, which is sure to get a tail wag at every mealtime.",Non-Rx
367281,https://www.chewy.com/purina-one-smartblend-true-instinct/dp/138446,Purina ONE SmartBlend True Instinct Tender Cuts in Gravy Variety Pack Canned Dog Food,Purina ONE,$47.48,$45.11,,"Give your pooch an assortment of options at mealtime with this Purina ONE Natural True Instinct Tender Cuts in Gravy Adult Wet Dog Food Variety Pack with added vitamins, minerals and nutrients. Both of the natural Purina ONE dog food recipes feature real poultry along with other high-quality ingredients you can feel good about giving to your canine companion. The tender, meaty texture gives him something to sink his teeth into, and a rich dog food gravy balances out each of these delicious meals. These high protein dog food formulas are made with no poultry by-products and no artificial flavors or preservatives. With 100% complete and balanced nutrition for your adult dog's nose-to-tail well-being, this soft dog food is a convenient way to satisfy his nutritional needs. Alternate between these two Purina ONE canned dog food entrees for variety in your dog's daily diet, and show your furry friend just how much you care about his health and happiness with every delectable bite.",Non-Rx
